Id,Membership Type,Age,Weight,Height,Gender,Life_Style,BMI,Weight Class,Calories
7677,Annually,37,34.78507318411867,1.5513930283258,Female,Active,40.026872,Obesity,40.026872
7678,Monthly,40,80.16778686194004,1.4160342710386582,Male,Low Active,39.98088155506625,Obesity,39.98088155506625
7679,Annually,11,74.5999671266942,1.6517945746901388,Female,Sedentary,27.34176620578415,OverWeight,27.34176620578415
7680,Monthly,19,89.77026960230663,1.7387685868716776,Male,Sedentary,29.692649958728303,OverWeight,60.852117
7681,Monthly,19,6.908595338376774,1.933360258444191,Female,Sedentary,1.84826475091,Underweight,1.84826475091
7682,Annually,38,82.98533989751375,1.6268958390833979,Male,Sedentary,31.353200542666144,Obesity,31.353200542666144
7683,Annually,55,24.477464049219208,1.5089123090677785,Male,Sedentary,10.750741481547106,Underweight,10.750741481547106
7684,Monthly,31,50.69729199151525,2.0149192119518746,Female,Sedentary,12.487327052548315,Underweight,12.487327052548315
7685,Annually,53,82.1542130347103,1.6354057025185702,Male,Low Active,30.717001880958232,Obesity,30.717001880958232
7686,Annually,52,30.39978521241765,1.490597274522947,Female,Sedentary,13.682008929228163,Underweight,13.682008929228163
7687,Annually,10,25.689816464273207,1.594763729129788,Female,Sedentary,10.10109143352597,Underweight,10.10109143352597
7688,Monthly,59,69.85838078359868,1.5554415160777442,Male,Low Active,28.87427857440398,OverWeight,28.87427857440398
7689,Monthly,15,4.397671749001509,1.5528937390000215,Male,Low Active,1.8236409330174368,Underweight,1.8236409330174368
7690,Annually,11,23.577126529610528,1.601507524633683,Female,Low Active,60.140804,Obesity,60.140804
7691,Annually,20,87.90003169142784,1.5891838732648405,Male,Low Active,34.804927473742076,Obesity,34.804927473742076
7692,Monthly,46,59.77914398027992,1.3922501316282878,Male,Sedentary,30.84005589741351,Obesity,46.084255
7693,Annually,16,87.0831174683716,1.3025359736730637,Female,Sedentary,51.3280203832774,Obesity,51.3280203832774
7694,Monthly,47,31.83413364656334,2.0664566818403083,Male,Sedentary,7.454875992297968,Underweight,7.454875992297968
7695,Monthly,41,14.430527107770745,1.6377975392557174,Male,Sedentary,5.379745939711525,Underweight,5.379745939711525
7696,Annually,18,11.61334772140729,1.5970874649099727,Female,Sedentary,60.417326,Obesity,60.417326
7697,Monthly,35,13.442988154369106,1.598502000848386,Female,Sedentary,5.261013879099358,Underweight,5.261013879099358
7698,Monthly,41,80.14983464780823,1.6770255662384719,Male,Active,28.498582811447054,OverWeight,28.498582811447054
7699,Annually,42,10.169506873091812,1.894887037442159,Male,Low Active,2.832260818952077,Underweight,2.832260818952077
7700,Monthly,13,99.06862106909287,1.5190626835295133,Male,Low Active,42.93235656740309,Obesity,42.93235656740309
7701,Annually,14,62.31330829376583,2.032205990958003,Female,Low Active,15.088475237229382,Underweight,15.088475237229382
7702,Annually,27,66.55496022014296,1.304239497420066,Female,Sedentary,39.12602533599405,Obesity,39.12602533599405
7703,Annually,20,5.419959337051742,1.6479016137252602,Female,Low Active,1.9958756062776315,Underweight,1.9958756062776315
7704,Monthly,32,69.0266566879108,1.581710283465386,Male,Low Active,27.59071546173695,OverWeight,27.59071546173695
7705,Monthly,32,30.952106442372163,1.6023129560847484,Male,Low Active,12.055785756667905,Underweight,67.025266
7706,Monthly,29,7.619946334446077,1.627148860173046,Male,Active,2.878043409420724,Underweight,2.878043409420724
7707,Annually,24,32.13676064310669,1.6273392061583838,Male,Low Active,12.13517162383987,Underweight,12.13517162383987
7708,Monthly,10,47.98257606314377,1.5585966784457368,Female,Active,19.752226984541117,Normal,19.752226984541117
7709,Monthly,23,49.79011978925754,1.7049191086479554,Male,Sedentary,17.12914218879118,Underweight,17.12914218879118
7710,Annually,58,37.74352605382003,1.4172597714713842,Female,Active,18.79072558163159,Normal,18.79072558163159
7711,Annually,60,48.79215110761071,1.9864893678612714,Male,Active,12.36452609409597,Underweight,12.36452609409597
7712,Annually,20,57.2537565226697,1.5323998849406388,Female,Sedentary,24.381463205345145,Normal,24.381463205345145
7713,Monthly,12,4.41363613356734,1.4764446302858083,Male,Sedentary,67.206041,Obesity,67.206041
7714,Monthly,13,25.122729905025302,1.524532052642028,Female,Active,51.922146,Obesity,51.922146
7715,Annually,22,99.37005188475068,1.74376658805294,Female,Low Active,32.679756553858475,Obesity,32.679756553858475
7716,Monthly,17,90.36621284713156,1.8145955980976027,Female,Active,27.44393460556467,OverWeight,27.44393460556467
7717,Annually,31,24.74269542659585,1.4815886529481879,Female,Low Active,58.541782,Obesity,58.541782
7718,Monthly,49,49.164256450577504,1.6931021055558018,Male,Sedentary,17.150752342957514,Underweight,17.150752342957514
7719,Monthly,37,84.92808378166721,1.496648618550814,Female,Active,37.915049470820406,Obesity,46.080259
7720,Monthly,57,36.70488531512506,1.6640605030615536,Male,Sedentary,13.255180505329257,Underweight,13.255180505329257
7721,Annually,32,54.78226324318987,1.360175271171726,Male,Low Active,29.610805444207934,OverWeight,29.610805444207934
7722,Monthly,23,54.280652964248475,1.7701428401435229,Male,Active,51.24773,Obesity,51.24773
7723,Annually,15,59.39078901351797,1.5761318092479728,Male,Sedentary,23.907492433139836,Normal,68.659
7724,Annually,45,9.307406961198353,2.0495226029947204,Male,Low Active,2.2157628626494104,Underweight,67.040966
7725,Annually,46,20.80680100968264,1.8701653412477461,Female,Active,5.94901830630558,Underweight,5.94901830630558
7726,Monthly,41,47.0722183188159,1.8668739847018676,Female,Active,13.506246067429942,Underweight,13.506246067429942
7727,Monthly,47,94.49792701566764,1.5456884201101806,Female,Low Active,66.786339,Obesity,66.786339
7728,Monthly,13,32.58894362955925,1.910811808637721,Male,Low Active,8.92553895950491,Underweight,8.92553895950491
7729,Annually,33,47.76615950117177,2.0050800513029383,Male,Low Active,11.8811065905816,Underweight,11.8811065905816
7730,Annually,24,63.909342564244994,1.6085911884897617,Female,Active,24.698636539144903,Normal,24.698636539144903
7731,Monthly,25,20.613733545479242,1.7631937046156863,Male,Sedentary,6.630657644775914,Underweight,62.784147
7732,Monthly,51,36.6904740681746,1.7152062969746278,Female,Low Active,12.471554771369789,Underweight,12.471554771369789
7733,Annually,35,31.865165627901245,1.5140502375349345,Female,Low Active,13.90066601366102,Underweight,13.90066601366102
7734,Annually,16,82.39896889242029,2.02866356314312,Female,Sedentary,20.021735480206203,Normal,20.021735480206203
7735,Monthly,48,97.99419050442515,1.739646749263213,Female,Low Active,32.38010031972073,Obesity,32.38010031972073
7736,Annually,48,9.196942076065595,2.096689166406229,Male,Active,2.0920658429715524,Underweight,2.0920658429715524
7737,Annually,19,29.076264078911425,2.046415316102166,Female,Sedentary,6.94306209654661,Underweight,6.94306209654661
7738,Monthly,58,80.20853012939446,1.3873667009861728,Female,Active,41.67139360035845,Obesity,41.67139360035845
7739,Annually,60,10.020884907236384,1.7201440198605127,Male,Active,3.3866978674131594,Underweight,3.3866978674131594
7740,Annually,18,11.846325253016477,1.466253059156114,Female,Active,5.510180049709314,Underweight,5.510180049709314
7741,Monthly,59,38.87410463321016,1.783645528198923,Female,Low Active,12.219214836803967,Underweight,62.577172
7742,Monthly,58,92.40344050653324,1.9080833458218174,Female,Low Active,25.380107658385988,OverWeight,25.380107658385988
7743,Monthly,47,29.99975060997677,2.033419305566487,Male,Low Active,42.406903,Obesity,42.406903
7744,Monthly,47,43.92713374446413,1.924857276994481,Female,Sedentary,11.855934732823187,Underweight,11.855934732823187
7745,Annually,27,26.804489606580255,1.3436204587007663,Female,Sedentary,14.847533917271,Underweight,14.847533917271
7746,Annually,28,73.75425329133377,1.711392288634066,Male,Sedentary,25.181867178002776,OverWeight,25.181867178002776
7747,Annually,36,88.94599670587019,1.6984008556454193,Female,Low Active,30.83514579238039,Obesity,30.83514579238039
7748,Monthly,41,3.5784852208885747,2.073417468726404,Male,Low Active,0.8323878292475662,Underweight,0.8323878292475662
7749,Annually,48,18.202872498215292,1.441360791745624,Female,Low Active,8.761823872866161,Underweight,8.761823872866161
7750,Monthly,11,80.42227876773215,2.05056004939296,Male,Sedentary,19.126318826256473,Normal,19.126318826256473
7751,Monthly,27,91.9589293921851,1.7002405060650363,Female,Low Active,31.810697331824592,Obesity,31.810697331824592
7752,Monthly,11,82.57022458584662,1.8035217604064004,Female,Active,25.38520602769068,OverWeight,25.38520602769068
7753,Monthly,33,82.81628101015623,1.6006458984751128,Male,Low Active,32.32400696846759,Obesity,55.934474
7754,Monthly,26,22.318482868047532,1.556724021965111,Male,Sedentary,9.209613727025687,Underweight,53.924842
7755,Annually,54,63.988226056507685,1.6329682965145895,Female,Sedentary,23.996315542190025,Normal,23.996315542190025
7756,Monthly,45,37.9724675765468,1.7548058498971904,Male,Active,12.331351375082138,Underweight,12.331351375082138
7757,Annually,35,56.535349498411115,1.437571112655138,Female,Active,27.356555054424014,OverWeight,27.356555054424014
7758,Monthly,24,72.65733852319656,1.3304620447952133,Male,Active,41.046346426288984,Obesity,58.092494
7759,Annually,11,69.11782087037957,2.0817255491121776,Female,Active,15.949353824104758,Underweight,15.949353824104758
7760,Annually,60,71.25112184581009,2.0072835795267703,Female,Sedentary,17.683744965650185,Underweight,63.793481
7761,Monthly,14,47.07751440223765,1.901698410716621,Male,Sedentary,13.017579475096541,Underweight,13.017579475096541
7762,Annually,44,24.37839918436571,1.3723622905466237,Male,Sedentary,12.94397399993538,Underweight,12.94397399993538
7763,Annually,47,31.11081469737128,1.3396170635010423,Male,Sedentary,51.306111,Obesity,51.306111
7764,Annually,41,32.48618884778905,1.3406088396799685,Female,Active,18.07567845701905,Underweight,40.544142
7765,Monthly,51,17.058634705713224,1.6064446737991518,Male,Active,54.923299,Obesity,54.923299
7766,Monthly,52,25.37511328109681,1.8081242041637133,Male,Active,7.76160380252932,Underweight,7.76160380252932
7767,Annually,28,69.85461986260204,1.3483900207264992,Male,Active,38.42059393520168,Obesity,38.42059393520168
7768,Annually,27,59.83302597526491,1.3486177367747947,Female,Low Active,41.953729,Obesity,41.953729
7769,Monthly,47,83.03489195536105,1.372688471970742,Female,Sedentary,44.067321298252594,Obesity,44.067321298252594
7770,Monthly,36,71.14578340572258,1.7785304774815787,Female,Sedentary,22.49192062902259,Normal,22.49192062902259
7771,Monthly,31,86.1052635987292,1.752329858162552,Female,Active,28.041289335491747,OverWeight,28.041289335491747
7772,Monthly,18,8.198775189499766,1.9348144589952945,Female,Sedentary,2.190132196837459,Underweight,2.190132196837459
7773,Monthly,36,45.317646760602784,1.5516184654242544,Male,Sedentary,18.823373992160775,Normal,18.823373992160775
7774,Annually,21,21.635770658715643,1.6198435981743566,Male,Low Active,63.462854,Obesity,63.462854
7775,Monthly,42,28.886219698225464,1.765588562676759,Female,Active,9.2664139326898,Underweight,9.2664139326898
7776,Monthly,27,83.28312462996662,1.3567380140151428,Female,Low Active,45.24441983606307,Obesity,45.24441983606307
7777,Annually,57,57.24160197211282,1.8156421049819,Female,Sedentary,17.364060423166865,Underweight,17.364060423166865
7778,Monthly,12,48.47923495296041,1.9915707250126948,Male,Active,12.22261944615964,Underweight,56.008113
7779,Monthly,17,9.416434053601993,1.7768113202275408,Female,Active,2.982660647553894,Underweight,2.982660647553894
7780,Monthly,24,53.71314755665413,1.5007031869232768,Female,Low Active,23.85014330522584,Normal,23.85014330522584
7781,Annually,50,60.063749906878904,1.909540428943415,Male,Active,16.472318356049364,Underweight,57.251888
7782,Annually,39,22.16604098497032,1.7606545742430009,Female,Sedentary,7.150556016117178,Underweight,7.150556016117178
7783,Annually,51,78.49008264640392,1.5684552603540258,Male,Sedentary,31.90586447681221,Obesity,31.90586447681221
7784,Monthly,11,54.71065867204312,1.3747703142810588,Female,Active,28.947539276651256,OverWeight,28.947539276651256
7785,Annually,12,39.438645776176195,1.5604702863041693,Male,Low Active,16.19612004280502,Underweight,54.682498
7786,Monthly,23,21.488059497549127,1.9478486669993464,Female,Active,5.663524360335273,Underweight,5.663524360335273
7787,Annually,28,74.05335939601716,1.7823272448745362,Male,Active,50.746275,Obesity,56.649594
7788,Annually,52,87.09579887157562,1.4703688254059308,Male,Active,40.28511747770448,Obesity,40.28511747770448
7789,Monthly,42,88.68808131405422,1.4564493174656268,Male,Active,41.80945503137734,Obesity,41.80945503137734
7790,Monthly,42,57.208022194731846,2.074953407110389,Female,Active,69.626498,Obesity,69.626498
7791,Annually,33,60.6312820072576,1.4956432820722219,Female,Active,27.10445642287648,OverWeight,27.10445642287648
7792,Annually,33,99.07416315877339,1.400202354649428,Male,Low Active,48.248245,Obesity,48.248245
7793,Monthly,56,6.261498795109172,1.8308754116908519,Male,Sedentary,1.8679305149686012,Underweight,1.8679305149686012
7794,Annually,58,77.94701944764748,1.4607395984054206,Male,Low Active,36.53035630932879,Obesity,36.53035630932879
7795,Annually,23,31.46059963000293,2.0995145474465433,Male,Active,7.137222230292898,Underweight,7.137222230292898
7796,Monthly,30,60.47051815258685,1.9207668668244287,Male,Sedentary,16.390582151092232,Underweight,16.390582151092232
7797,Monthly,55,82.37792467397927,1.8305764185404174,Female,Low Active,24.583013503728395,Normal,24.583013503728395
7798,Monthly,24,81.39717599186605,1.4502781673196847,Female,Active,38.69962168099849,Obesity,38.69962168099849
7799,Annually,28,58.51688375733321,1.4264422911100798,Male,Active,59.193583,Obesity,59.193583
7800,Monthly,15,83.81301944947437,1.7709469106417566,Female,Low Active,26.72393474318082,OverWeight,26.72393474318082
7801,Annually,56,10.632754485177681,1.3815546472212068,Female,Active,5.570698446558907,Underweight,5.570698446558907
7802,Monthly,31,91.91187003873549,1.8939026556343768,Male,Low Active,25.62455288842472,OverWeight,25.62455288842472
7803,Monthly,32,97.91890962304495,1.7620881687782388,Male,Active,31.536340663600175,Obesity,31.536340663600175
7804,Annually,16,46.30188423428848,1.7909131809580368,Female,Sedentary,14.436090604016155,Underweight,14.436090604016155
7805,Monthly,47,81.51983373510262,1.6694362270054073,Male,Active,58.076713,Obesity,58.076713
7806,Annually,48,17.26740567534903,2.076657015092009,Male,Low Active,4.00403205204698,Underweight,4.00403205204698
7807,Annually,39,6.975839373552336,1.7352402227112445,Female,Active,2.3167398013632456,Underweight,2.3167398013632456
7808,Annually,55,85.74882968147834,1.5881641855949575,Male,Low Active,33.99675028167885,Obesity,33.99675028167885
7809,Monthly,56,50.207182717024324,2.0345473431916177,Female,Active,51.941102,Obesity,51.941102
7810,Monthly,58,70.44455115249305,1.9242852505840782,Male,Low Active,19.024292042468975,Normal,19.024292042468975
7811,Annually,53,88.69137344772818,1.4379571598763408,Female,Active,42.89330248094683,Obesity,42.89330248094683
7812,Annually,16,45.991855476071976,1.5902506864246622,Male,Sedentary,49.170142,Obesity,61.704378
7813,Monthly,14,82.00655185354596,1.699791879840423,Male,Sedentary,28.382918553563854,OverWeight,28.382918553563854
7814,Monthly,38,47.732309067227824,1.553782952753634,Male,Active,19.77114127716476,Normal,19.77114127716476
7815,Monthly,54,23.633725172660256,1.496272024784171,Male,Active,10.556284070981086,Underweight,10.556284070981086
7816,Annually,17,64.67194727434017,1.415787687357295,Female,Active,59.465238,Obesity,59.465238
7817,Monthly,11,19.83103871951738,1.9076423994919798,Male,Low Active,5.4494356603551894,Underweight,5.4494356603551894
7818,Monthly,17,15.658599376244224,1.9922920025570166,Male,Sedentary,3.944999292235952,Underweight,3.944999292235952
7819,Annually,59,58.22843660511877,1.8540023097935587,Male,Low Active,16.940046105266322,Underweight,49.065472
