Gender,Sleep_time,Wake_up_time,Sleep_duration,Health_status,Screentime_before_sleep_hrs,Workhours,Meal_intake,Smoking,Drinking,Sleep_Quality_%
Male,2022-05-05 23:45:00,2022-05-06 04:30:00,0 days 04:45:00,Healthy,2.25,9.5,4,False,False,41
Male,2022-05-05 22:00:00,2022-05-06 04:00:00,0 days 06:00:00,Healthy,1.5,8.5,4,False,False,67
Male,2022-05-05 00:15:00,2022-05-05 13:30:00,0 days 13:15:00,Sick,2.0,8.5,4,True,True,68
Female,2022-05-05 03:15:00,2022-05-05 08:30:00,0 days 05:15:00,Healthy,2.0,9.5,4,False,True,44
Female,2022-05-05 21:30:00,2022-05-06 05:00:00,0 days 07:30:00,Okay,1.5,7.5,4,False,False,40
Male,2022-05-05 00:45:00,2022-05-05 08:30:00,0 days 07:45:00,Healthy,2.0,10.0,3,True,True,53
Female,2022-05-05 23:30:00,2022-05-06 08:00:00,0 days 08:30:00,Healthy,1.0,5.5,1,False,False,43
Female,2022-05-05 03:45:00,2022-05-05 16:30:00,0 days 12:45:00,Sick,1.5,7.5,3,True,True,40
Female,2022-05-05 19:00:00,2022-05-05 23:00:00,0 days 04:00:00,Okay,1.5,7.0,2,True,True,40
Female,2022-05-05 00:00:00,2022-05-05 07:00:00,0 days 07:00:00,Okay,1.5,10.0,4,False,False,40
Male,2022-05-05 21:15:00,2022-05-06 02:30:00,0 days 05:15:00,Okay,2.0,8.0,4,True,False,64
Female,2022-05-05 21:30:00,2022-05-06 12:00:00,0 days 14:30:00,Sick,1.5,9.0,3,False,True,52
Female,2022-05-05 01:00:00,2022-05-05 07:00:00,0 days 06:00:00,Okay,2.0,9.5,4,True,False,66
Male,2022-05-05 03:30:00,2022-05-05 18:00:00,0 days 14:30:00,Sick,2.0,8.0,3,False,True,60
Female,2022-05-05 03:45:00,2022-05-05 09:30:00,0 days 05:45:00,Healthy,1.75,8.5,4,False,True,41
Female,2022-05-05 20:45:00,2022-05-06 04:30:00,0 days 07:45:00,Okay,1.75,10.0,4,True,False,52
Female,2022-05-05 21:15:00,2022-05-06 04:30:00,0 days 07:15:00,Okay,2.5,6.5,2,False,False,60
Male,2022-05-05 22:15:00,2022-05-06 04:30:00,0 days 06:15:00,Okay,2.0,6.0,2,False,False,65
Female,2022-05-05 23:30:00,2022-05-06 08:00:00,0 days 08:30:00,Healthy,1.0,9.0,4,False,True,65
Female,2022-05-05 01:30:00,2022-05-05 10:00:00,0 days 08:30:00,Healthy,1.0,7.5,3,True,True,43
Female,2022-05-05 01:00:00,2022-05-05 08:00:00,0 days 07:00:00,Healthy,2.0,9.0,4,True,True,40
Female,2022-05-05 02:45:00,2022-05-05 08:30:00,0 days 05:45:00,Okay,2.25,6.5,2,True,True,52
Male,2022-05-05 21:45:00,2022-05-06 06:30:00,0 days 08:45:00,Okay,0.25,9.0,4,False,True,53
Male,2022-05-05 18:45:00,2022-05-06 00:30:00,0 days 05:45:00,Okay,1.5,7.0,1,True,True,42
Male,2022-05-05 03:15:00,2022-05-05 14:30:00,0 days 11:15:00,Sick,2.25,10.0,3,True,True,68
Female,2022-05-05 22:45:00,2022-05-06 11:30:00,0 days 12:45:00,Sick,1.5,10.0,4,False,False,64
Male,2022-05-05 03:15:00,2022-05-05 17:30:00,0 days 14:15:00,Sick,1.5,8.5,4,True,False,53
Female,2022-05-05 20:30:00,2022-05-06 10:00:00,0 days 13:30:00,Sick,1.5,8.5,4,True,True,64
Male,2022-05-05 03:45:00,2022-05-05 09:30:00,0 days 05:45:00,Healthy,2.0,8.5,4,True,True,43
Female,2022-05-05 02:15:00,2022-05-05 08:30:00,0 days 06:15:00,Okay,1.75,9.0,4,False,True,44
Male,2022-05-05 20:15:00,2022-05-06 02:30:00,0 days 06:15:00,Healthy,1.5,9.0,4,False,False,42
Male,2022-05-05 03:30:00,2022-05-05 10:00:00,0 days 06:30:00,Healthy,1.75,7.5,4,True,False,51
Male,2022-05-05 20:15:00,2022-05-06 02:30:00,0 days 06:15:00,Okay,1.5,8.5,3,False,True,65
Female,2022-05-05 19:30:00,2022-05-06 01:00:00,0 days 05:30:00,Healthy,1.5,8.0,4,False,True,67
Male,2022-05-05 19:45:00,2022-05-06 00:30:00,0 days 04:45:00,Okay,1.5,9.0,3,True,False,54
Male,2022-05-05 22:45:00,2022-05-06 03:30:00,0 days 04:45:00,Healthy,2.25,8.0,3,False,True,64
Female,2022-05-05 23:30:00,2022-05-06 06:00:00,0 days 06:30:00,Okay,1.75,6.0,2,True,False,40
Male,2022-05-05 22:30:00,2022-05-06 04:00:00,0 days 05:30:00,Healthy,2.0,7.5,4,True,True,42
Female,2022-05-05 23:00:00,2022-05-06 12:00:00,0 days 13:00:00,Sick,2.25,6.0,2,False,False,65
Male,2022-05-05 00:15:00,2022-05-05 05:30:00,0 days 05:15:00,Okay,1.5,10.0,3,True,True,42
Female,2022-05-05 20:45:00,2022-05-06 02:30:00,0 days 05:45:00,Healthy,1.75,10.0,4,True,True,41
Female,2022-05-05 18:30:00,2022-05-06 01:00:00,0 days 06:30:00,Okay,2.5,9.0,4,True,True,41
Female,2022-05-05 00:45:00,2022-05-05 06:30:00,0 days 05:45:00,Healthy,2.0,9.0,4,True,True,54
Female,2022-05-05 20:45:00,2022-05-06 01:30:00,0 days 04:45:00,Okay,2.0,7.5,3,True,True,44
Male,2022-05-05 03:00:00,2022-05-05 07:00:00,0 days 04:00:00,Healthy,2.25,9.0,4,True,True,53
Male,2022-05-05 01:45:00,2022-05-05 10:30:00,0 days 08:45:00,Healthy,0.5,10.0,4,False,True,41
Male,2022-05-05 03:30:00,2022-05-05 11:00:00,0 days 07:30:00,Okay,1.5,8.5,4,True,True,62
Female,2022-05-05 00:45:00,2022-05-05 08:30:00,0 days 07:45:00,Okay,2.5,6.0,2,False,False,62
Female,2022-05-05 22:15:00,2022-05-06 09:30:00,0 days 11:15:00,Sick,2.5,8.0,3,True,False,43
Female,2022-05-05 02:00:00,2022-05-05 14:00:00,0 days 12:00:00,Sick,2.0,10.0,4,True,False,61
Female,2022-05-05 02:00:00,2022-05-05 08:00:00,0 days 06:00:00,Healthy,2.0,7.0,2,True,False,41
Female,2022-05-05 18:15:00,2022-05-06 01:30:00,0 days 07:15:00,Healthy,1.5,9.0,3,True,True,51
Female,2022-05-05 20:45:00,2022-05-06 01:30:00,0 days 04:45:00,Okay,2.5,7.0,2,False,True,54
Male,2022-05-05 19:00:00,2022-05-06 01:00:00,0 days 06:00:00,Okay,2.5,8.5,4,True,False,64
Female,2022-05-05 22:45:00,2022-05-06 04:30:00,0 days 05:45:00,Healthy,2.0,5.5,1,True,False,65
Female,2022-05-05 03:45:00,2022-05-05 09:30:00,0 days 05:45:00,Okay,2.25,9.5,3,False,False,44
Male,2022-05-05 03:00:00,2022-05-05 10:00:00,0 days 07:00:00,Healthy,2.25,7.5,4,True,True,50
Female,2022-05-05 03:00:00,2022-05-05 09:00:00,0 days 06:00:00,Healthy,2.0,7.0,1,False,True,52
Male,2022-05-05 21:00:00,2022-05-06 09:00:00,0 days 12:00:00,Sick,1.5,10.0,3,False,True,52
Male,2022-05-05 00:15:00,2022-05-05 06:30:00,0 days 06:15:00,Healthy,2.25,8.0,4,False,True,51
Female,2022-05-05 19:00:00,2022-05-05 23:00:00,0 days 04:00:00,Healthy,2.5,9.0,4,True,True,64
Female,2022-05-05 18:00:00,2022-05-06 01:00:00,0 days 07:00:00,Healthy,2.5,8.5,4,True,True,44
Male,2022-05-05 23:00:00,2022-05-06 03:00:00,0 days 04:00:00,Healthy,1.5,9.5,4,False,False,40
Male,2022-05-05 20:45:00,2022-05-06 08:30:00,0 days 11:45:00,Sick,2.5,5.0,1,False,False,62
Male,2022-05-05 23:15:00,2022-05-06 11:30:00,0 days 12:15:00,Sick,1.75,8.5,4,True,True,69
Female,2022-05-05 19:30:00,2022-05-06 03:00:00,0 days 07:30:00,Healthy,2.0,8.5,3,True,False,44
Female,2022-05-05 01:45:00,2022-05-05 16:30:00,0 days 14:45:00,Sick,1.5,9.5,4,False,False,68
Female,2022-05-05 01:30:00,2022-05-05 07:00:00,0 days 05:30:00,Okay,2.0,8.0,3,True,True,52
Female,2022-05-05 21:15:00,2022-05-06 03:30:00,0 days 06:15:00,Okay,2.0,8.0,4,False,False,66
Male,2022-05-05 01:45:00,2022-05-05 07:30:00,0 days 05:45:00,Healthy,1.5,10.0,3,True,True,44
Male,2022-05-05 19:15:00,2022-05-06 03:30:00,0 days 08:15:00,Healthy,1.0,9.5,4,True,False,54
Male,2022-05-05 02:00:00,2022-05-05 06:00:00,0 days 04:00:00,Healthy,2.25,5.5,1,True,False,43
Male,2022-05-05 02:30:00,2022-05-05 14:00:00,0 days 11:30:00,Sick,2.25,9.5,4,True,True,64
Male,2022-05-05 23:15:00,2022-05-06 13:30:00,0 days 14:15:00,Sick,1.5,8.5,3,True,False,44
Male,2022-05-05 02:00:00,2022-05-05 10:00:00,0 days 08:00:00,Okay,0.75,8.5,4,False,True,42
Male,2022-05-05 18:45:00,2022-05-06 02:30:00,0 days 07:45:00,Healthy,2.5,7.0,2,True,True,42
Male,2022-05-05 03:30:00,2022-05-05 12:00:00,0 days 08:30:00,Okay,0.25,10.0,4,True,True,53
Female,2022-05-05 22:30:00,2022-05-06 06:00:00,0 days 07:30:00,Healthy,1.75,9.5,4,True,True,40
Female,2022-05-05 21:00:00,2022-05-06 05:00:00,0 days 08:00:00,Okay,0.75,7.5,4,False,True,53
Female,2022-05-05 19:00:00,2022-05-06 03:00:00,0 days 08:00:00,Healthy,1.0,6.5,2,False,False,63
Male,2022-05-05 03:00:00,2022-05-05 08:00:00,0 days 05:00:00,Okay,1.5,10.0,3,True,True,42
Male,2022-05-05 21:45:00,2022-05-06 05:30:00,0 days 07:45:00,Okay,2.5,9.5,3,False,True,51
Female,2022-05-05 21:00:00,2022-05-06 04:00:00,0 days 07:00:00,Okay,1.5,5.0,2,False,True,51
Female,2022-05-05 19:30:00,2022-05-06 00:00:00,0 days 04:30:00,Okay,2.5,9.5,3,False,True,69
Female,2022-05-05 02:45:00,2022-05-05 11:30:00,0 days 08:45:00,Healthy,0.25,9.0,3,False,True,68
Female,2022-05-05 19:15:00,2022-05-06 02:30:00,0 days 07:15:00,Healthy,1.75,7.0,1,False,True,51
Female,2022-05-05 23:30:00,2022-05-06 04:00:00,0 days 04:30:00,Okay,1.75,9.5,3,True,True,54
Male,2022-05-05 03:30:00,2022-05-05 17:00:00,0 days 13:30:00,Sick,1.5,8.5,3,True,True,42
Female,2022-05-05 20:15:00,2022-05-06 02:30:00,0 days 06:15:00,Healthy,1.5,8.5,4,True,True,42
Male,2022-05-05 00:00:00,2022-05-05 06:00:00,0 days 06:00:00,Healthy,1.5,7.5,3,True,False,51
Female,2022-05-05 23:15:00,2022-05-06 05:30:00,0 days 06:15:00,Healthy,1.75,9.0,3,True,True,50
Female,2022-05-05 00:45:00,2022-05-05 09:30:00,0 days 08:45:00,Okay,0.25,9.5,4,True,False,51
Male,2022-05-05 19:00:00,2022-05-06 07:00:00,0 days 12:00:00,Sick,2.25,8.5,3,True,True,44
Female,2022-05-05 23:30:00,2022-05-06 06:00:00,0 days 06:30:00,Healthy,2.25,9.5,3,True,False,65
Female,2022-05-05 20:45:00,2022-05-06 02:30:00,0 days 05:45:00,Okay,2.25,6.5,2,False,False,44
Female,2022-05-05 21:30:00,2022-05-06 06:00:00,0 days 08:30:00,Okay,0.25,5.0,2,False,False,54
Female,2022-05-05 02:45:00,2022-05-05 11:30:00,0 days 08:45:00,Healthy,1.0,7.0,2,False,True,67
Female,2022-05-05 19:00:00,2022-05-05 23:00:00,0 days 04:00:00,Okay,2.0,5.5,1,False,True,43
Male,2022-05-05 01:00:00,2022-05-05 09:00:00,0 days 08:00:00,Okay,0.25,10.0,4,True,True,54
Male,2022-05-05 20:45:00,2022-05-06 05:30:00,0 days 08:45:00,Healthy,1.0,7.5,3,False,True,51
Female,2022-05-05 03:30:00,2022-05-05 12:00:00,0 days 08:30:00,Healthy,1.0,8.5,4,True,True,43
Female,2022-05-05 01:15:00,2022-05-05 08:30:00,0 days 07:15:00,Healthy,1.75,8.5,4,False,True,62
Female,2022-05-05 18:30:00,2022-05-06 01:00:00,0 days 06:30:00,Healthy,1.75,9.0,3,True,True,67
Male,2022-05-05 21:45:00,2022-05-06 05:30:00,0 days 07:45:00,Okay,2.5,6.0,1,True,False,61
Female,2022-05-05 21:30:00,2022-05-06 05:00:00,0 days 07:30:00,Okay,2.0,6.5,2,True,False,43
Female,2022-05-05 18:30:00,2022-05-06 07:00:00,0 days 12:30:00,Sick,2.25,10.0,3,True,True,51
Female,2022-05-05 03:15:00,2022-05-05 10:30:00,0 days 07:15:00,Okay,2.5,7.5,4,True,True,52
Male,2022-05-05 03:45:00,2022-05-05 16:30:00,0 days 12:45:00,Sick,2.0,5.5,1,False,False,43
Female,2022-05-05 22:45:00,2022-05-06 06:30:00,0 days 07:45:00,Healthy,1.5,10.0,4,True,False,40
Male,2022-05-05 02:00:00,2022-05-05 14:00:00,0 days 12:00:00,Sick,2.25,8.0,4,False,True,43
Female,2022-05-05 23:15:00,2022-05-06 06:30:00,0 days 07:15:00,Healthy,2.0,7.0,1,False,True,51
Male,2022-05-05 00:15:00,2022-05-05 06:30:00,0 days 06:15:00,Okay,2.0,7.5,3,True,True,50
Male,2022-05-05 03:30:00,2022-05-05 17:00:00,0 days 13:30:00,Sick,2.0,9.5,4,True,False,53
Female,2022-05-05 19:15:00,2022-05-06 01:30:00,0 days 06:15:00,Okay,2.5,6.5,1,False,False,41
Female,2022-05-05 23:45:00,2022-05-06 11:30:00,0 days 11:45:00,Sick,2.0,9.0,3,False,True,43
Female,2022-05-05 00:45:00,2022-05-05 05:30:00,0 days 04:45:00,Okay,2.25,5.0,1,False,True,54
Female,2022-05-05 01:45:00,2022-05-05 07:30:00,0 days 05:45:00,Healthy,2.25,7.5,3,False,False,41
Female,2022-05-05 18:15:00,2022-05-06 00:30:00,0 days 06:15:00,Okay,2.0,7.5,3,True,False,41
Male,2022-05-05 20:45:00,2022-05-06 05:30:00,0 days 08:45:00,Healthy,0.5,9.0,3,False,True,44
Male,2022-05-05 00:45:00,2022-05-05 09:30:00,0 days 08:45:00,Okay,0.25,9.0,3,False,False,40
Male,2022-05-05 18:15:00,2022-05-06 02:30:00,0 days 08:15:00,Okay,1.25,8.0,4,True,True,44
Female,2022-05-05 01:45:00,2022-05-05 09:30:00,0 days 07:45:00,Okay,2.5,7.5,3,True,True,51
Male,2022-05-05 20:15:00,2022-05-06 04:30:00,0 days 08:15:00,Healthy,1.0,8.5,3,False,False,41
Male,2022-05-05 03:45:00,2022-05-05 12:30:00,0 days 08:45:00,Okay,1.0,8.0,4,True,True,44
Female,2022-05-05 18:45:00,2022-05-06 01:30:00,0 days 06:45:00,Okay,2.25,7.5,3,False,True,64
Male,2022-05-05 02:15:00,2022-05-05 06:30:00,0 days 04:15:00,Okay,2.0,10.0,3,False,True,42
Female,2022-05-05 23:45:00,2022-05-06 08:30:00,0 days 08:45:00,Healthy,0.5,9.0,4,True,True,41
Female,2022-05-05 19:45:00,2022-05-06 04:30:00,0 days 08:45:00,Okay,1.0,6.5,1,True,False,44
Male,2022-05-05 22:30:00,2022-05-06 03:00:00,0 days 04:30:00,Healthy,2.25,8.5,4,True,False,53
Female,2022-05-05 03:00:00,2022-05-05 11:00:00,0 days 08:00:00,Okay,0.75,6.5,2,False,False,50
Female,2022-05-05 22:45:00,2022-05-06 03:30:00,0 days 04:45:00,Okay,1.75,10.0,4,True,False,63
Male,2022-05-05 19:00:00,2022-05-06 00:00:00,0 days 05:00:00,Healthy,1.75,7.0,1,True,False,40
Female,2022-05-05 01:30:00,2022-05-05 07:00:00,0 days 05:30:00,Okay,2.5,8.0,3,True,False,50
Male,2022-05-05 18:00:00,2022-05-06 01:00:00,0 days 07:00:00,Okay,1.5,8.5,3,True,True,68
Male,2022-05-05 21:00:00,2022-05-06 02:00:00,0 days 05:00:00,Healthy,1.75,7.5,3,True,True,50
Female,2022-05-05 00:45:00,2022-05-05 07:30:00,0 days 06:45:00,Okay,2.0,5.5,1,True,True,51
Male,2022-05-05 23:30:00,2022-05-06 06:00:00,0 days 06:30:00,Healthy,1.75,7.0,1,False,True,44
Female,2022-05-05 19:15:00,2022-05-05 23:30:00,0 days 04:15:00,Healthy,1.5,8.5,3,True,True,41
Female,2022-05-05 00:30:00,2022-05-05 05:00:00,0 days 04:30:00,Okay,1.75,7.0,2,False,False,52
Male,2022-05-05 21:45:00,2022-05-06 06:30:00,0 days 08:45:00,Healthy,1.0,6.0,2,True,True,40
Male,2022-05-05 02:15:00,2022-05-05 06:30:00,0 days 04:15:00,Healthy,2.0,9.5,4,True,False,62
Female,2022-05-05 23:30:00,2022-05-06 07:00:00,0 days 07:30:00,Healthy,1.5,9.5,3,True,True,60
Female,2022-05-05 21:30:00,2022-05-06 03:00:00,0 days 05:30:00,Healthy,2.0,6.0,1,False,False,43
Male,2022-05-05 23:00:00,2022-05-06 07:00:00,0 days 08:00:00,Healthy,1.0,7.5,3,True,True,43
Female,2022-05-05 00:15:00,2022-05-05 08:30:00,0 days 08:15:00,Healthy,1.25,5.5,1,True,False,65
Female,2022-05-05 22:15:00,2022-05-06 05:30:00,0 days 07:15:00,Healthy,2.25,9.5,4,True,False,42
Female,2022-05-05 20:45:00,2022-05-06 11:30:00,0 days 14:45:00,Sick,1.5,10.0,4,False,True,54
Female,2022-05-05 22:45:00,2022-05-06 07:30:00,0 days 08:45:00,Healthy,0.75,9.0,3,True,True,42
Female,2022-05-05 19:15:00,2022-05-06 01:30:00,0 days 06:15:00,Healthy,1.5,7.5,3,True,False,66
Female,2022-05-05 19:00:00,2022-05-06 08:00:00,0 days 13:00:00,Sick,2.0,9.0,4,False,True,52
Female,2022-05-05 00:30:00,2022-05-05 13:00:00,0 days 12:30:00,Sick,2.5,9.0,4,False,True,52
Female,2022-05-05 19:00:00,2022-05-06 03:00:00,0 days 08:00:00,Healthy,0.5,7.5,3,False,False,51
Female,2022-05-05 00:45:00,2022-05-05 05:30:00,0 days 04:45:00,Okay,1.75,9.5,4,True,False,69
Female,2022-05-05 18:45:00,2022-05-06 00:30:00,0 days 05:45:00,Okay,1.75,10.0,4,True,True,67
Female,2022-05-05 22:45:00,2022-05-06 06:30:00,0 days 07:45:00,Healthy,2.25,8.0,3,False,True,68
Male,2022-05-05 23:00:00,2022-05-06 06:00:00,0 days 07:00:00,Healthy,2.0,6.5,2,False,False,41
Male,2022-05-05 19:45:00,2022-05-06 03:30:00,0 days 07:45:00,Okay,1.5,6.5,1,True,True,44
Male,2022-05-05 19:00:00,2022-05-05 23:00:00,0 days 04:00:00,Healthy,2.5,10.0,4,False,True,54
Male,2022-05-05 00:45:00,2022-05-05 06:30:00,0 days 05:45:00,Healthy,1.75,10.0,3,False,False,62
Female,2022-05-05 21:15:00,2022-05-06 02:30:00,0 days 05:15:00,Okay,2.5,9.5,4,False,True,53
Female,2022-05-05 03:30:00,2022-05-05 16:00:00,0 days 12:30:00,Sick,1.5,9.5,3,True,True,41
Male,2022-05-05 03:45:00,2022-05-05 12:30:00,0 days 08:45:00,Okay,0.5,6.0,1,False,True,69
Male,2022-05-05 02:30:00,2022-05-05 07:00:00,0 days 04:30:00,Healthy,2.5,6.0,2,False,False,43
Female,2022-05-05 02:15:00,2022-05-05 08:30:00,0 days 06:15:00,Okay,1.75,10.0,3,True,False,68
Female,2022-05-05 21:00:00,2022-05-06 05:00:00,0 days 08:00:00,Okay,1.0,9.5,3,False,False,44
Female,2022-05-05 01:00:00,2022-05-05 07:00:00,0 days 06:00:00,Healthy,1.5,5.5,2,False,True,50
Female,2022-05-05 23:15:00,2022-05-06 10:30:00,0 days 11:15:00,Sick,2.5,8.5,3,True,True,44
Female,2022-05-05 20:30:00,2022-05-06 01:00:00,0 days 04:30:00,Healthy,2.5,9.0,3,False,True,61
Male,2022-05-05 03:15:00,2022-05-05 11:30:00,0 days 08:15:00,Okay,1.25,7.5,3,True,False,51
Male,2022-05-05 20:00:00,2022-05-06 04:00:00,0 days 08:00:00,Healthy,1.25,6.5,2,True,True,63
Female,2022-05-05 21:00:00,2022-05-06 03:00:00,0 days 06:00:00,Okay,1.5,7.5,4,True,True,53
Female,2022-05-05 01:30:00,2022-05-05 09:00:00,0 days 07:30:00,Healthy,1.5,8.5,4,False,True,51
Male,2022-05-05 23:15:00,2022-05-06 03:30:00,0 days 04:15:00,Okay,2.25,8.5,3,False,True,42
Female,2022-05-05 23:30:00,2022-05-06 12:00:00,0 days 12:30:00,Sick,2.5,9.0,3,True,False,44
Female,2022-05-05 19:45:00,2022-05-06 02:30:00,0 days 06:45:00,Healthy,1.5,5.0,2,True,True,51
Female,2022-05-05 21:30:00,2022-05-06 05:00:00,0 days 07:30:00,Okay,2.25,10.0,3,True,False,40
Male,2022-05-05 22:45:00,2022-05-06 11:30:00,0 days 12:45:00,Sick,2.5,6.5,1,True,True,44
Female,2022-05-05 23:45:00,2022-05-06 06:30:00,0 days 06:45:00,Healthy,2.5,9.0,4,True,False,50
Female,2022-05-05 21:30:00,2022-05-06 11:00:00,0 days 13:30:00,Sick,2.0,7.5,4,True,True,40
Male,2022-05-05 01:00:00,2022-05-05 12:00:00,0 days 11:00:00,Sick,2.25,9.0,3,True,True,44
Female,2022-05-05 22:15:00,2022-05-06 04:30:00,0 days 06:15:00,Healthy,2.0,8.5,4,True,True,52
Male,2022-05-05 21:45:00,2022-05-06 02:30:00,0 days 04:45:00,Healthy,1.5,8.5,4,True,True,67
Male,2022-05-05 01:00:00,2022-05-05 08:00:00,0 days 07:00:00,Healthy,2.0,7.5,3,True,True,44
Male,2022-05-05 20:45:00,2022-05-06 09:30:00,0 days 12:45:00,Sick,2.25,7.5,3,True,True,43
Female,2022-05-05 19:00:00,2022-05-05 23:00:00,0 days 04:00:00,Healthy,2.0,5.5,1,False,True,64
Female,2022-05-05 21:45:00,2022-05-06 05:30:00,0 days 07:45:00,Okay,1.75,8.0,4,True,False,65
Female,2022-05-05 22:30:00,2022-05-06 06:00:00,0 days 07:30:00,Healthy,2.25,9.5,4,False,False,66
Male,2022-05-05 02:15:00,2022-05-05 09:30:00,0 days 07:15:00,Healthy,2.25,9.0,4,True,False,69
Female,2022-05-05 19:30:00,2022-05-06 01:00:00,0 days 05:30:00,Okay,2.0,9.0,3,False,True,68
Female,2022-05-05 00:00:00,2022-05-05 05:00:00,0 days 05:00:00,Okay,2.25,6.5,1,True,False,43
Female,2022-05-05 21:30:00,2022-05-06 04:00:00,0 days 06:30:00,Healthy,1.75,8.5,4,False,True,42
Female,2022-05-05 02:00:00,2022-05-05 15:00:00,0 days 13:00:00,Sick,1.5,10.0,4,True,True,50
Male,2022-05-05 22:45:00,2022-05-06 07:30:00,0 days 08:45:00,Healthy,1.25,9.5,3,False,True,69
Female,2022-05-05 03:00:00,2022-05-05 11:00:00,0 days 08:00:00,Healthy,1.25,8.5,3,True,False,43
Male,2022-05-05 22:30:00,2022-05-06 13:00:00,0 days 14:30:00,Sick,2.0,9.5,3,True,True,53
Male,2022-05-05 03:30:00,2022-05-05 09:00:00,0 days 05:30:00,Okay,2.25,7.5,3,True,True,40
Male,2022-05-05 03:45:00,2022-05-05 12:30:00,0 days 08:45:00,Healthy,1.0,5.0,2,True,False,43
Male,2022-05-05 21:15:00,2022-05-06 04:30:00,0 days 07:15:00,Okay,1.5,7.5,3,True,False,63
Female,2022-05-05 00:00:00,2022-05-05 08:00:00,0 days 08:00:00,Healthy,1.0,8.0,4,False,True,44
Male,2022-05-05 03:30:00,2022-05-05 08:00:00,0 days 04:30:00,Healthy,1.75,7.5,4,False,True,41
Female,2022-05-05 23:15:00,2022-05-06 07:30:00,0 days 08:15:00,Okay,0.25,8.0,4,True,True,43
Female,2022-05-05 03:00:00,2022-05-05 08:00:00,0 days 05:00:00,Okay,2.25,6.5,2,False,False,44
Male,2022-05-05 18:45:00,2022-05-06 03:30:00,0 days 08:45:00,Okay,0.5,5.0,1,False,True,40
Male,2022-05-05 02:45:00,2022-05-05 14:30:00,0 days 11:45:00,Sick,1.5,9.5,3,False,False,69
Female,2022-05-05 23:00:00,2022-05-06 06:00:00,0 days 07:00:00,Healthy,1.5,9.0,3,True,False,40
Female,2022-05-05 02:30:00,2022-05-05 08:00:00,0 days 05:30:00,Healthy,2.0,9.0,4,True,False,44
Female,2022-05-05 18:45:00,2022-05-05 23:30:00,0 days 04:45:00,Healthy,2.25,7.5,4,True,False,42
Male,2022-05-05 02:30:00,2022-05-05 17:00:00,0 days 14:30:00,Sick,2.5,8.5,4,False,True,68
Male,2022-05-05 21:00:00,2022-05-06 04:00:00,0 days 07:00:00,Healthy,1.75,10.0,3,True,False,67
Female,2022-05-05 19:30:00,2022-05-06 01:00:00,0 days 05:30:00,Okay,1.5,8.0,3,True,True,44
Male,2022-05-05 22:15:00,2022-05-06 09:30:00,0 days 11:15:00,Sick,2.25,7.5,3,False,False,61
Female,2022-05-05 21:00:00,2022-05-06 02:00:00,0 days 05:00:00,Okay,2.0,9.0,4,True,True,54
Male,2022-05-05 23:15:00,2022-05-06 04:30:00,0 days 05:15:00,Healthy,1.75,8.5,4,True,True,68
Male,2022-05-05 23:00:00,2022-05-06 07:00:00,0 days 08:00:00,Healthy,0.5,7.5,3,True,True,44
Male,2022-05-05 03:45:00,2022-05-05 18:30:00,0 days 14:45:00,Sick,1.75,10.0,4,True,True,51
Female,2022-05-05 18:15:00,2022-05-05 23:30:00,0 days 05:15:00,Healthy,2.25,7.0,1,True,False,50
Female,2022-05-05 23:15:00,2022-05-06 04:30:00,0 days 05:15:00,Healthy,2.5,8.0,4,True,False,64
Female,2022-05-05 00:00:00,2022-05-05 11:00:00,0 days 11:00:00,Sick,2.5,7.0,2,True,False,64
Female,2022-05-05 20:45:00,2022-05-06 04:30:00,0 days 07:45:00,Healthy,2.5,7.0,1,True,True,66
Female,2022-05-05 20:15:00,2022-05-06 00:30:00,0 days 04:15:00,Healthy,2.0,6.0,1,False,True,54
Male,2022-05-05 21:30:00,2022-05-06 05:00:00,0 days 07:30:00,Okay,2.5,7.5,4,True,False,68
Female,2022-05-05 00:15:00,2022-05-05 07:30:00,0 days 07:15:00,Healthy,1.5,7.0,2,False,True,50
Male,2022-05-05 22:00:00,2022-05-06 05:00:00,0 days 07:00:00,Healthy,2.0,9.5,4,False,False,69
Male,2022-05-05 00:30:00,2022-05-05 07:00:00,0 days 06:30:00,Healthy,2.25,7.5,4,True,True,44
Male,2022-05-05 03:30:00,2022-05-05 16:00:00,0 days 12:30:00,Sick,1.5,9.5,4,False,False,41
Male,2022-05-05 03:00:00,2022-05-05 10:00:00,0 days 07:00:00,Healthy,1.75,8.0,4,False,True,53
Male,2022-05-05 22:30:00,2022-05-06 04:00:00,0 days 05:30:00,Okay,2.25,8.0,3,True,False,61
Female,2022-05-05 20:00:00,2022-05-06 03:00:00,0 days 07:00:00,Okay,2.5,8.5,4,True,True,42
Female,2022-05-05 20:15:00,2022-05-06 09:30:00,0 days 13:15:00,Sick,2.5,6.5,1,True,False,52
Male,2022-05-05 22:45:00,2022-05-06 05:30:00,0 days 06:45:00,Okay,2.25,8.5,3,True,True,66
Female,2022-05-05 20:45:00,2022-05-06 02:30:00,0 days 05:45:00,Okay,2.5,10.0,3,False,True,50
Male,2022-05-05 03:45:00,2022-05-05 09:30:00,0 days 05:45:00,Healthy,1.5,6.0,1,True,False,60
Male,2022-05-05 21:15:00,2022-05-06 04:30:00,0 days 07:15:00,Healthy,1.5,7.5,3,True,False,40
Female,2022-05-05 21:45:00,2022-05-06 04:30:00,0 days 06:45:00,Healthy,2.0,7.5,4,True,True,40
