,Area_name,Area(Sq.Mt.),Soil,Distance_from_city,Budget,Passenger_traffic,Revenue,Time_to_build
7389,"04479 Karen Drive Suite 558
West Anthony, ID 13976",30786,Sand,44.50916476,40021800,120930388,1162194343,16.9
7390,"850 Sarah Shores
South Coreymouth, VA 47985",30798,Sand,60.24467323,40037400,114142375,1043627612,16.91
7391,"928 Willis Wall
Clairehaven, WA 42974",31008,Loam,30.58336161,40310400,79229693,1254778335,17.02
7392,"25210 Amanda Ports
Websterborough, SC 65299",30794,Clay,86.87059692,40032200,113399564,905392712.8,16.91
7393,"PSC 1793, Box 3933
APO AE 49028",30889,Sand,78.78601627,40155700,73290962,1410908701,16.96
7394,"8620 Abigail Neck
Floresview, MT 88331",30956,Sand,37.4861703,40242800,99029995,1389994806,16.99
7395,"39326 Lindsey Garden Apt. 380
Sarachester, HI 75731",30997,Sand,82.35197024,40296100,83865178,1034371209,17.02
7396,"PSC 4857, Box 7805
APO AA 61568",31010,Clay,19.44672872,40313000,89428777,1246528365,17.02
7397,"9164 April Trail Suite 554
Williamsonburgh, IA 99104",30944,Clay,86.85159606,40227200,118142300,1344807036,16.99
7398,"Unit 4632 Box 4298
DPO AA 46887",30654,Loam,23.02234538,39850200,153498422,1453779777,16.83
7399,"2802 Shields Land Suite 252
Tiffanyshire, IN 29203",30748,Loam,60.82342616,39972400,93432020,1734450317,16.88
7400,"758 Palmer Skyway
Chanshire, VA 80677",30896,Loam,56.67100383,40164800,116451053,1023898803,16.96
7401,"7000 Brenda Fort
Piercemouth, NC 89414",31042,Sand,86.47677251,40354600,84396127,1594754967,17.04
7402,"4170 John Glen
Thompsonberg, CA 93436",31108,Clay,5.607351424,40440400,109946942,1202250941,17.08
7403,"991 Daniel Alley Apt. 399
North Donald, DC 01705",30791,Loam,20.24575699,40028300,136918636,969123934.6,16.9
7404,"5163 Tyler View Suite 790
North Patriciamouth, KS 88939",30795,Sand,83.9771377,40033500,143946317,1168689051,16.91
7405,"682 Wilson Turnpike Suite 716
Lake Tammymouth, ND 75950",30761,Clay,63.86103757,39989300,157913654,859909648.2,16.89
7406,"036 Scott Place Suite 223
Duranmouth, MT 40090",31103,Clay,50.24870607,40433900,128288666,1379307180,17.08
7407,"USS Boyle
FPO AE 13965",30451,Sand,48.46260731,39586300,155075871,952216351.8,16.72
7408,"30651 Haynes Shoal Suite 438
Parkertown, MT 85080",30672,Clay,59.14845245,39873600,155188773,985137620.2,16.84
7409,"PSC 6424, Box 1096
APO AE 87955",30822,Loam,57.3585379,40068600,88002195,1729479425,16.92
7410,"497 Sanders Haven
Kyleberg, TN 50263",30881,Loam,43.56251671,40145300,95892048,1687290885,16.95
7411,"8353 Joann Burg
North Robert, ND 61482",31011,Silt,87.25203232,40314300,82233441,1779725442,17.03
7412,"PSC 1937, Box 7179
APO AE 49561",30968,Loam,22.19637974,40258400,130029285,1556640011,17
7413,"35560 Allison Port Suite 947
Kristinview, NM 24554",30822,Sand,97.65249192,40068600,115380436,1697251006,16.92
7414,"1718 Hudson Falls
Annaton, NY 54358",30730,Sand,51.25230383,39949000,107505850,1835519594,16.87
7415,"USCGC Mccann
FPO AE 47215",30695,Silt,76.5849545,39903500,95255316,1309210932,16.85
7416,"8310 James Route
New Phillipstad, MS 29439",30699,Clay,97.49252903,39908700,84520238,1344518491,16.85
7417,"183 Paul Prairie Apt. 401
Lake Richardland, GA 63307",30940,Silt,94.03468415,40222000,81989130,1541517249,16.99
7418,"348 George Mission
North Ericachester, MN 29426",30652,Sand,22.58462508,39847600,79438193,859516932.4,16.83
7419,"9508 Christian Valley Suite 380
Katrinaview, NY 46847",30898,Loam,5.826710194,40167400,93590976,1839452074,16.96
7420,"PSC 8744, Box 2824
APO AA 89877",31036,Sand,66.28818595,40346800,145387282,1865960751,17.04
7421,"91059 Washington Cape
Lake Victoria, DE 25576",30891,Loam,57.78867323,40158300,93436899,1788377839,16.96
7422,"473 William Ports Suite 397
Powersland, OR 54755",30851,Clay,61.33863023,40106300,157255290,1636841696,16.94
7423,"7528 Daniel Dale
West Brettstad, VT 36666",30728,Sand,50.35945695,39946400,131732474,1175049381,16.87
7424,"9042 Gill Field Apt. 642
Kellybury, FL 42328",30717,Clay,64.60263805,39932100,129139416,1156278318,16.86
7425,"103 Kimberly Canyon
Kingland, WY 45854",30758,Sand,20.8679108,39985400,91971545,1137566315,16.89
7426,"32915 Omar Lane
West Michaelmouth, MN 54910",30782,Sand,90.60604485,40016600,102441787,1867776039,16.9
7427,"51442 Tammie Islands
Casestad, AL 30610",30759,Sand,43.99078921,39986700,143492313,1358487272,16.89
7428,"166 Short Divide Apt. 521
North Matthewview, MO 72453",30840,Silt,66.09559204,40092000,75644420,1340239988,16.93
7429,"808 Katrina River
West Michaeltown, VT 92158",30793,Loam,29.27719301,40030900,81087028,1402358563,16.91
7430,"68087 Kathryn Glen
New Lancechester, WA 28847",30626,Silt,70.49893939,39813800,123672649,1073002332,16.81
7431,"7496 Barrera Common Apt. 281
Hoodborough, OR 31415",30895,Clay,35.50514748,40163500,102013611,1669514268,16.96
7432,"3901 Yang Walks
South Angela, MN 57516",31193,Silt,98.32681744,40550900,137725985,1499293864,17.12
7433,"8640 Petty Bypass
South Lisabury, NY 53362",30686,Clay,83.23196738,39891800,82053616,1703099440,16.85
7434,"60253 May Expressway
Nunezburgh, MS 88803",30579,Silt,89.04969239,39752700,117113468,1685615604,16.79
7435,"3696 Cindy Key
Port Jimmy, OK 62234",30753,Silt,41.27000825,39978900,153705150,1062671691,16.88
7436,"799 Eddie Square
Port Courtney, TN 61152",30982,Silt,9.556193093,40276600,108193071,1591949340,17.01
7437,"09299 Rebecca Views
Lewisport, SD 71230",30783,Loam,77.5053433,40017900,137688897,1767667671,16.9
7438,"PSC 8920, Box 8704
APO AA 96917",30636,Loam,27.242874,39826800,152178044,1766922076,16.82
7439,"2038 Flores Mews Suite 834
Mistyburgh, NM 95068",30773,Sand,54.59708693,40004900,91263588,1087005286,16.89
7440,"127 Houston Plains Apt. 760
New Cody, NV 52775",30741,Clay,83.85318788,39963300,148242656,1494292929,16.88
7441,"41196 Nathaniel Estate
East Dennismouth, NH 02424",31070,Clay,41.45538802,40391000,84690275,1562654908,17.06
7442,"8698 Drake Drive Apt. 408
Courtneytown, OK 43183",30996,Clay,75.78214139,40294800,120550297,1077040764,17.02
7443,"22230 Gregory Canyon
Kristopherton, SC 35775",31041,Silt,41.7683303,40353300,139449548,1276722842,17.04
7444,"5866 Smith Glen
Tiffanytown, AL 35960",30597,Clay,25.15472358,39776100,115731671,1504736118,16.8
7445,"3098 Jeremy Avenue Apt. 200
East Nicholas, IL 24807",31015,Clay,6.923518408,40319500,118430524,1756389125,17.03
7446,"18233 Daniels Ranch
South Lucasstad, UT 04068",30674,Silt,93.60702154,39876200,149439046,1495344050,16.84
7447,"778 Ross Mountain
East Erica, HI 23183",30964,Clay,33.0872416,40253200,112861289,950664628.2,17
7448,"4385 Smith Greens
Porterview, SC 96540",31023,Loam,8.225259782,40329900,153500418,1135748336,17.03
7449,"0053 Anthony Street Suite 882
Jamesstad, TN 07140",30933,Silt,90.07022655,40212900,139647978,910460860,16.98
7450,"082 Heidi Land Suite 561
Theodoreton, VA 99923",30851,Loam,19.08942384,40106300,97825752,912614796.6,16.94
7451,"PSC 7435, Box 4947
APO AP 95744",30811,Loam,9.692534578,40054300,135116194,1795131475,16.92
7452,"686 Contreras Rapid
New Holly, TN 57798",30655,Silt,39.25237889,39851500,126744505,1040855958,16.83
7453,"28345 Patton Avenue Suite 267
Josephmouth, WV 70976",31055,Clay,30.48726309,40371500,91327944,1442998247,17.05
7454,"55620 Powers Trail Apt. 746
East Rebeccashire, CO 84533",30760,Sand,55.3742794,39988000,76998983,1638553286,16.89
7455,"7054 Lopez Creek Apt. 694
Port Janet, WV 04886",30978,Clay,36.623095,40271400,98651205,1765380831,17.01
7456,"9704 April Valley Suite 457
Markborough, ND 24316",30644,Loam,90.19410386,39837200,89308802,1067137791,16.82
7457,"3089 Mitchell Trail Suite 618
Jessehaven, AL 72610",31148,Silt,42.72520689,40492400,97991942,1689048649,17.1
7458,"9960 Flores Way Suite 585
New Paulville, RI 10872",30786,Loam,41.10973368,40021800,86513992,1545790879,16.9
7459,"135 Troy Prairie
South Alexanderton, SD 68007",30830,Clay,77.34231466,40079000,143582189,1355379223,16.93
7460,"551 Jennifer Turnpike Apt. 669
West Gregory, TN 32331",30538,Loam,40.60980974,39699400,74431681,1522067167,16.77
7461,"PSC 7788, Box 9079
APO AP 42044",31087,Loam,61.0772604,40413100,122066647,1222781667,17.07
7462,"15248 Chang Skyway
West Sara, AR 44430",30997,Loam,9.887462206,40296100,137430760,1581527108,17.02
7463,"48037 Hanson View Apt. 148
South Madeline, MA 93007",30814,Silt,62.80641385,40058200,148797213,1012132775,16.92
7464,"457 Donald Greens Apt. 447
Gonzaleztown, WY 15581",30829,Loam,82.69379307,40077700,84379353,1423430873,16.93
7465,"1106 Johnson Neck Suite 710
Greenmouth, CT 21152",30822,Loam,50.73950922,40068600,116785456,1330880570,16.92
7466,"77636 Griffin Underpass
North Angelafort, OH 55161",30621,Loam,59.56903394,39807300,149046082,1584276048,16.81
7467,"50765 Campos Inlet
Taylorstad, MT 26951",31224,Sand,69.44906702,40591200,130525831,885831664,17.14
7468,"9384 Guzman Fort Suite 155
Martinfurt, OK 27702",30781,Silt,21.65755321,40015300,115888351,942492148.8,16.9
7469,"7523 Stewart Unions
Allisonview, MN 83462",30841,Clay,65.82571407,40093300,140716241,1007404822,16.93
7470,"177 Nicholas Brooks
North Shelly, IL 18719",30658,Sand,76.44999754,39855400,87913897,1627047578,16.83
7471,"70289 Sherri Walks
South Jonathanbury, MO 89081",30852,Silt,88.10202246,40107600,133145601,1063278058,16.94
7472,"717 Salinas Gardens
Timothyton, IN 11314",30753,Loam,12.73735607,39978900,90811578,1759028974,16.88
7473,"52317 Simon Dam
Wadefort, SC 18258",30653,Silt,55.25431272,39848900,117954373,1163251045,16.83
7474,"PSC 0987, Box 9432
APO AA 40046",30924,Clay,98.91203706,40201200,95469978,1181733585,16.98
7475,"06484 Ward Station Apt. 871
Jonesland, ME 36892",30890,Clay,81.51153501,40157000,137081401,1598112409,16.96
7476,"46444 Beth Stravenue Apt. 457
Debramouth, WY 72221",30593,Silt,58.24362898,39770900,107988604,1386808263,16.8
7477,"36335 Medina Radial Apt. 648
Port Hannahborough, VA 94552",31071,Sand,67.58878331,40392300,155582053,1635774634,17.06
7478,"USS Drake
FPO AE 47809",30898,Loam,11.9961048,40167400,149956144,1042583950,16.96
7479,"72078 Brenda Road
Alyssamouth, NM 37753",30614,Sand,36.11534196,39798200,72026449,1329332068,16.81
7480,"252 Aaron Spurs Suite 999
West Justin, NC 13069",30568,Silt,27.69446023,39738400,71764571,1075982599,16.78
7481,"500 Kelley Fields Apt. 155
West Markmouth, ND 23494",30804,Loam,36.6561258,40045200,129165801,1740128371,16.91
7482,"PSC 7289, Box 0518
APO AA 71697",30934,Sand,23.10795708,40214200,91094301,1671141571,16.98
7483,"Unit 4166 Box 5129
DPO AP 18748",30685,Sand,77.3221674,39890500,77248051,1330225694,16.85
7484,"91910 Daniel Spur Suite 399
Bradleychester, MN 37352",30947,Sand,94.24064538,40231100,142046269,1811132818,16.99
7485,"1861 Carrillo River Suite 287
Nicoleport, MA 41732",30617,Loam,88.3366693,39802100,85448237,893119049,16.81
7486,"53733 Christopher Roads
Andrewmouth, SD 58025",31189,Sand,32.13526025,40545700,140548609,1193756947,17.12
7487,"90885 David Vista
East Angelica, OK 46063",30772,Loam,68.37503069,40003600,139270512,1444219263,16.89
7488,"96238 Cabrera Union Apt. 016
South Davidton, MS 51329",30722,Sand,30.66418303,39938600,118965019,1249447826,16.87
7489,"374 Jermaine Landing
Castroton, CT 61749",31060,Sand,55.80698079,40378000,147417575,1487262371,17.05
7490,"Unit 3362 Box 0287
DPO AP 94095",30721,Silt,11.32686557,39937300,71694738,1182751725,16.87
7491,"USNS Roy
FPO AP 47026",30861,Loam,86.76796064,40119300,101677475,1020541868,16.94
7492,"18457 Hawkins Lakes
Richardsonchester, CO 05354",30739,Loam,61.84967216,39960700,95356202,1612569427,16.88
7493,"9749 Michael Stravenue Suite 799
Starkport, IN 92934",30921,Loam,41.97234868,40197300,117115029,1841174001,16.98
7494,"0998 Compton Points
Tracyport, AR 43803",31002,Silt,93.92584509,40302600,124269734,1685137952,17.02
7495,"00822 Angela Key Apt. 877
Lake Richard, RI 03472",30795,Loam,9.408054152,40033500,147991855,1001310452,16.91
7496,"482 Shannon Parks Apt. 445
New Christopher, NV 60057",30947,Sand,43.68134127,40231100,113356250,1482382505,16.99
7497,"6618 Lawson Lights
Kimberlyberg, NE 73912",30910,Clay,58.18997602,40183000,133552670,1182656263,16.97
7498,"111 Matthew Camp
Sparkshaven, MI 36157",30530,Loam,7.864103403,39689000,85871437,1661818037,16.76
7499,"7006 Lee View
South Nathanbury, AZ 17950",30826,Sand,13.14715388,40073800,108980871,1601754632,16.92
7500,"6664 Christina Mountain Apt. 641
Morrisonberg, MN 82911",30880,Clay,30.13609611,40144000,93769707,1500524580,16.95
7501,"13433 Oconnell Spur
New Biancafort, MD 95106",30991,Sand,27.52358076,40288300,111563059,1375019815,17.01
7502,"24122 Toni Mall Suite 626
Griffinfort, DC 26939",30901,Silt,22.33355946,40171300,118281989,1195399366,16.96
7503,"005 Gardner Route
Derekchester, AZ 02389",31261,Clay,10.49469416,40639300,77469513,1416383594,17.16
7504,"291 Lynn Haven Apt. 715
Ambermouth, OH 45477",30613,Silt,86.62933154,39796900,74488646,1075985077,16.81
7505,"593 Michael Loop
Port Jason, MS 25643",30805,Clay,42.44530572,40046500,142976974,1035913504,16.91
7506,"102 Bradford Rapids Suite 227
Lisaport, ID 72641",30767,Sand,23.98455919,39997100,72298986,1449232883,16.89
7507,"462 Armstrong Mountain Suite 326
Lake Kimberlyburgh, OK 53977",30985,Loam,63.58476659,40280500,143830196,1450533750,17.01
7508,"017 Cindy Isle Suite 557
North Jacqueline, AL 23800",30930,Loam,70.71008391,40209000,101101793,1630500966,16.98
7509,"0869 Dennis Streets Suite 150
North Kyle, DE 36496",30613,Silt,84.2373443,39796900,102272042,1260844715,16.81
7510,"228 Young Burg Suite 988
Pachecoland, FL 68187",30614,Sand,60.67895732,39798200,147115185,1445554504,16.81
7511,"633 Kelly Trafficway
Andrewmouth, CO 60099",30898,Clay,36.15556112,40167400,78934951,1106592117,16.96
7512,"71693 Butler Forks
Thomasshire, NC 66121",30922,Sand,39.97450787,40198600,127720503,991493761,16.98
7513,"4184 Stacey Motorway Apt. 228
Salazarview, NC 77156",30804,Sand,95.92354085,40045200,112525242,967081154,16.91
7514,"387 Moore Falls
South Alexandershire, AR 05287",30561,Loam,55.67450476,39729300,132823737,1815638447,16.78
7515,"633 Megan Centers
Jeremymouth, NM 66589",30713,Silt,76.66947098,39926900,93448782,901232575.6,16.86
7516,"0307 Kenneth Estate
South Brittany, MA 95130",31018,Loam,87.39371152,40323400,120096399,852228320.2,17.03
7517,"13255 Barbara Loop
Kellertown, MI 43191",30691,Clay,39.72432089,39898300,142783049,1798788661,16.85
7518,"99056 Maria Coves Suite 436
Port Rhonda, ND 66145",30995,Loam,46.05728623,40293500,116777765,1078993310,17.02
7519,"4139 Kane Dam Suite 940
Derekside, CO 33652",31006,Silt,80.76078904,40307800,120539629,1326095953,17.02
7520,"7157 Amy Glen Suite 682
Garciaberg, UT 24102",31056,Sand,66.82790727,40372800,72699239,1406156062,17.05
7521,"84862 Kelly Extension
Matthewborough, NJ 46187",30803,Silt,21.55333424,40043900,96375665,1860542297,16.91
7522,"97423 David Valleys Apt. 898
Ortizmouth, OR 82300",31063,Clay,70.69548108,40381900,153685848,972042794.4,17.05
7523,"0897 Johnson Path Suite 633
North Samanthahaven, CO 62607",30917,Silt,83.94831255,40192100,99777930,1211387729,16.97
7524,"917 Zachary Parkway Suite 278
South Michael, KS 75305",30402,Clay,92.42620824,39522600,88885721,1581677581,16.69
7525,"PSC 8962, Box 6050
APO AP 50980",30876,Clay,96.13169656,40138800,101323290,1143315971,16.95
7526,"Unit 1186 Box 0437
DPO AA 87906",30686,Sand,86.42975548,39891800,85671617,1382377965,16.85
7527,"222 Flores Drives Apt. 271
Jasminmouth, IL 15562",30783,Clay,85.32941585,40017900,108771975,1052050205,16.9
7528,"16423 Moyer Locks
Escobarview, WY 93299",30700,Loam,81.69966045,39910000,114906322,935126683.2,16.85
7529,"022 Maureen Loop
Lake Stephanietown, CO 19319",30974,Clay,65.44801971,40266200,100645954,1022871566,17
7530,"3639 Lang Burg Suite 420
Port Stephanie, WI 04778",30815,Sand,49.78996998,40059500,153659854,1656547803,16.92
7531,"PSC 9842, Box 0366
APO AP 97118",30953,Silt,57.13251896,40238900,150433053,1526656978,16.99
7532,"23680 Stokes Valleys
Port Theresatown, IL 15548",30580,Clay,60.94507333,39754000,150022857,1817173780,16.79
7533,"USNS Anderson
FPO AE 04362",30937,Clay,74.01502264,40218100,95658256,1509374663,16.98
7534,"USS Yang
FPO AE 55981",30842,Sand,49.9587926,40094600,145134302,882891198.4,16.93
7535,"0438 Hahn View Suite 717
Lesterview, CO 84199",30941,Loam,88.41325291,40223300,138651516,1439430764,16.99
7536,"24158 Tucker Hill
Lake Joshuafurt, MT 42190",30853,Sand,97.31003074,40108900,153355099,1140246579,16.94
7537,"48283 Matthew Glen Apt. 680
Turnerville, SC 24763",30769,Silt,50.44145526,39999700,126126064,1064309378,16.89
7538,"720 Johnson Walk
Dicksonburgh, PA 49628",30810,Sand,20.42246121,40053000,94221251,1740370790,16.91
7539,"30954 Robert Forest Apt. 782
Schneidershire, OR 55974",30792,Loam,84.22321096,40029600,126976597,1740607144,16.9
7540,"79407 Brewer Island Apt. 050
Fischertown, KS 16373",30801,Silt,60.13540421,40041300,72043922,1294063378,16.91
7541,"606 Williams Terrace Suite 797
Kristibury, GA 77863",30632,Loam,93.09652575,39821600,91682476,1437516863,16.82
7542,"6762 Caitlin Trail
New Lauraberg, SC 65711",31010,Sand,5.393063092,40313000,74562148,1677948908,17.02
7543,"930 Cook Harbors Apt. 062
New Kelsey, RI 41657",30750,Loam,98.30573324,39975000,79604560,1524222614,16.88
7544,"Unit 0201 Box 8543
DPO AA 20652",30868,Clay,27.19250409,40128400,99054741,1823381878,16.95
7545,"7727 Hernandez Field
Rebeccaport, SC 16172",30527,Sand,80.61414279,39685100,137223726,1723138282,16.76
7546,"61460 Jennifer Pines
West Paulchester, NE 12045",30974,Silt,47.03401829,40266200,111337666,1415957614,17
7547,"USNV Obrien
FPO AE 66009",30773,Clay,24.15818064,40004900,133820951,1280874837,16.89
7548,"7063 David Club Suite 931
Figueroastad, CA 71811",30972,Silt,71.08393035,40263600,123587909,1069245318,17
7549,"9418 Hernandez Path
Sanchezfurt, AK 05052",30608,Loam,71.91931561,39790400,81363223,898309916.2,16.8
7550,"04925 Susan Highway
Vazquezberg, NH 33115",30668,Silt,11.20007817,39868400,90134154,1408430536,16.84
7551,"638 Erin Road
East Mark, VA 42694",31172,Silt,20.67166806,40523600,134364913,1770044392,17.11
7552,"95467 Gonzales Locks Suite 529
Port Jason, DC 42641",30891,Clay,54.9020779,40158300,128753286,1053111615,16.96
7553,"1928 Linda Fort
Michaelburgh, DC 32637",30648,Sand,83.77275123,39842400,127108478,1150038113,16.83
7554,"12700 Dennis Manors
Matthewville, NY 76815",30763,Sand,70.49418875,39991900,109396263,1019098079,16.89
7555,"7172 Amanda Key Suite 731
Watersland, WA 20428",30809,Silt,11.59656535,40051700,132116584,1451933938,16.91
7556,"132 Jeremy Terrace Suite 810
Lake Tara, PA 06587",31085,Sand,12.94871352,40410500,109074754,1066124702,17.07
7557,"04312 Lee Motorway Suite 979
Connorview, IA 63367",30789,Sand,58.5331847,40025700,147386200,1219128977,16.9
7558,"6710 Evans Squares Suite 943
Port Michael, AL 59180",30679,Loam,36.60926095,39882700,109101128,1235074919,16.84
7559,"055 Carla Extension Suite 916
Wrightstad, MD 67110",31034,Sand,65.29953163,40344200,104660764,1827295124,17.04
7560,"34064 Alison View
Josephbury, ID 59642",30648,Loam,89.12371785,39842400,118443691,1583748564,16.83
7561,"379 Erin Bypass
West Kimberly, OR 27115",30694,Silt,78.78334249,39902200,141148523,1584998172,16.85
