,Area(Sq.Mt.),Soil_type,Distance_from_city,Budget,Passenger_traffic
9981,46758.47,Sand,39.73,60786006.71,139642239
9982,43861.44,Sand,55.66,57019878,87617942
9983,59036.24,Clay,49.7,76747111.98,78552834
9984,45308.22,Loam,17.98,58900689.36,138375298
9985,52120.34,Sand,18.44,67756446.96,107025560
9986,11058.69,Loam,54.66,14376297.68,137812937
9987,17460.84,Sand,86.84,22699097.46,130099213
9988,3687.81,Silt,69.41,4794157.438,147209341
9989,5359.67,Clay,5.22,6967571.893,83089249
9990,33111.74,Clay,9.15,43045266.18,128395709
9991,19184.55,Sand,10.73,24939911.65,88826480
9992,20787.48,Clay,49.47,27023723.44,157488393
9993,34304.65,Clay,58.88,44596046.14,75640430
9994,50205.68,Sand,27.28,65267390.23,79895691
9995,11222.5,Silt,92.65,14589244.81,107367577
9996,50743.01,Clay,21.27,65965912.56,74696775
9997,33097.46,Loam,13.51,43026692.56,140636340
9998,18290.54,Loam,27.11,23777707.49,97233936
9999,2876.52,Loam,61.01,3739470.976,135545134
10000,18301.78,Sand,41.1,23792313.81,116072037
10001,60010.28,Clay,38.15,78013366.06,86330664
10002,45488.65,Silt,67.72,59135250.82,141080966
10003,15254.46,Silt,17.28,19830794.48,102461254
10004,20570.64,Sand,46.18,26741826.99,75274317
10005,52320.47,Sand,45.5,68016614.46,127921364
10006,16035.22,Loam,57.11,20845780.76,141635141
10007,27225.25,Loam,9.81,35392822.39,97740937
10008,11267.29,Loam,17.89,14647479.63,158359908
10009,18888.89,Silt,85.21,24555551.46,72653488
10010,29740.53,Loam,73.73,38662695.47,113017444
10011,59666.14,Sand,48.78,77565985.7,123724641
10012,4099.36,Sand,65.49,5329165.556,136516860
10013,39734.61,Sand,10.9,51654987.29,117774862
10014,28156.85,Clay,88.76,36603902.64,90208632
10015,8848.55,Silt,65.23,11503112.2,154096447
10016,11105.21,Loam,76.57,14436768.12,151850718
10017,46819.93,Silt,95.51,60865911.06,128499305
10018,3647.84,Silt,47.13,4742195.157,92046977
10019,57781.49,Loam,31.22,75115932.03,103533035
10020,13547.72,Silt,61.63,17612040.11,101227024
10021,19783.2,Clay,26.41,25718161.71,97614574
10022,1984.45,Silt,99.05,2579782.131,86918424
10023,29250.13,Silt,64.24,38025169.86,103890612
10024,7789.61,Clay,32.23,10126489.16,140578871
10025,31135.98,Sand,23.29,40476769.41,83826848
10026,30242.58,Loam,54.65,39315354.67,145902470
10027,13816.04,Sand,37.74,17960847.31,134168631
10028,6636.21,Loam,34.43,8627073.734,151642568
10029,10589.36,Sand,90.23,13766168.37,74845600
10030,36113.91,Sand,20.22,46948079.48,111369662
10031,18422.15,Clay,76.05,23948795.04,101136660
10032,43352.89,Clay,19.2,56358757.22,145423537
10033,16912.77,Loam,45.64,21986603.12,105276254
10034,59441,Loam,38.66,77273304.68,113275337
10035,40516.69,Clay,61.71,52671691.51,143425476
10036,20363.02,Clay,89.12,26471923.5,150463123
10037,21519.56,Silt,29.02,27975421.52,78729173
10038,46874.84,Sand,89.79,60937285.53,122511523
10039,52582.81,Loam,25.76,68357652.37,116584915
10040,34289.11,Loam,91.25,44575849.35,96176342
10041,36224.12,Clay,82.76,47091353.81,75396321
10042,20158.63,Silt,93.6,26206220.13,144546656
10043,50431.24,Sand,49.01,65560617.86,103567854
10044,15182.78,Loam,25.69,19737617.1,123614448
10045,37964.41,Loam,74.71,49353735.38,117573286
10046,57448.31,Clay,63.51,74682805.18,151862619
10047,5467.19,Sand,5.11,7107344.829,146185599
10048,15621.27,Loam,55.16,20307645.42,76290967
10049,12599.37,Sand,8.37,16379183.94,153136764
10050,48346.53,Silt,24.96,62850491.51,117659153
10051,47261.55,Silt,13.29,61440018.96,109707375
10052,6834.59,Silt,30.63,8884965.459,122920113
10053,25376.49,Sand,13.95,32989438.45,85013604
10054,50754.55,Silt,6.22,65980915.02,99216504
10055,32867.12,Loam,45.44,42727252.38,140295708
10056,52047.91,Sand,70.26,67662286.24,143473297
10057,3763.62,Clay,63.62,4892708.824,89399069
10058,55758.09,Sand,73.56,72485522.37,155441827
10059,24565.87,Loam,39.72,31935625.78,139095784
10060,11440.21,Silt,39.58,14872277.75,149131145
10061,33627.73,Sand,19.83,43716052.62,148159616
10062,58989.1,Silt,44.33,76685831.91,154580544
10063,45155.8,Clay,41.48,58702540.79,73427733
10064,17550.84,Sand,21.15,22816087.97,127752721
10065,45926.52,Sand,49.96,59704473.47,154084048
10066,59222.93,Clay,21.09,76989809.88,114458459
10067,45373.48,Silt,69.59,58985522.18,99775801
10068,11066.14,Loam,90.25,14385984.51,115641572
10069,27052.85,Sand,64.51,35168711.3,152624899
10070,51218.24,Silt,24.48,66583718.29,121605119
10071,57231.27,Loam,8.95,74400651.94,129744595
10072,25849.24,Sand,33.82,33604017.92,116356989
10073,15836.55,Clay,14.4,20587511.52,132411036
10074,16742.77,Silt,13.23,21765606.51,111181900
10075,45224.52,Loam,66.61,58791875.29,126960132
10076,2517.22,Loam,78.27,3272379.63,76100138
10077,15128.93,Clay,82.55,19667610.87,116536546
10078,34156.7,Silt,51.66,44403704.52,84756469
10079,18637.89,Clay,78.44,24229251.93,143180235
10080,10658.81,Loam,75.26,13856449.56,137205709
10081,33678.92,Clay,74.95,43782596.15,153587640
10082,16584.26,Clay,27.87,21559533.61,137508695
10083,51102.55,Silt,66.34,66433315.51,155045614
10084,19579.29,Loam,71.03,25453081.81,133315724
10085,28166.22,Clay,69.1,36616086.71,118850435
10086,18587.75,Sand,81.57,24164074.37,135149244
10087,10230.78,Loam,35.73,13300009.75,86317652
10088,34098.4,Silt,39.05,44327921.92,130660546
10089,23625.41,Sand,24.3,30713028.43,127312857
10090,1473.48,Sand,21.28,1915520.556,141926840
10091,28168.5,Silt,59.46,36619054.73,77354823
10092,55584.72,Silt,12.76,72260130.7,148535696
10093,3390.26,Silt,52.3,4407340.56,98623784
10094,39589.47,Silt,14.29,51466311.44,110502010
10095,42493.53,Clay,30.44,55241584.38,86881437
10096,4281.91,Sand,63.8,5566479.27,74089411
10097,17339.78,Clay,26.85,22541710.56,85292636
10098,35814.07,Clay,41.49,46558293.88,81065455
10099,43736.07,Loam,76.93,56856886.18,120865487
10100,8318.36,Clay,52.36,10813874.38,81960982
10101,10977.11,Silt,66.02,14270236.64,113869798
10102,8650.01,Clay,60.92,11245006.97,86009885
10103,55265.8,Silt,61.33,71845537.62,85034454
10104,30782.73,Sand,76.62,40017544.07,90810350
10105,30620.5,Silt,77.54,39806651.31,118667788
10106,55386.26,Silt,50.26,72002139.24,78980614
10107,36703.57,Clay,7.22,47714641.63,126119192
10108,47399.2,Silt,76.76,61618963.91,127580273
10109,1778.71,Clay,63.34,2312316.675,97504274
10110,42801.18,Silt,51.54,55641538.49,92575115
10111,45798.92,Loam,29.41,59538600.73,104740453
10112,36786.78,Silt,29.37,47822812.64,127425809
10113,30059.57,Clay,36.9,39077447,123325669
10114,29825.02,Sand,88.12,38772520.74,105024908
10115,52043.06,Silt,20.17,67655977.69,106719872
10116,18979.3,Silt,90.94,24673089.63,131601406
10117,15370.13,Sand,85.67,19981162.68,114395570
10118,14797.47,Loam,74.03,19236706.8,86432052
10119,26046.55,Sand,88.99,33860521.1,119281743
10120,2390.64,Sand,13.16,3107826.791,112886296
10121,9663.73,Silt,43.73,12562854.11,112261139
10122,46515.88,Clay,49.31,60470642,127130540
10123,22933.37,Silt,94.52,29813377.23,125845024
10124,9235.67,Loam,79.22,12006372.15,106022212
10125,22850.94,Loam,94.65,29706223.04,140787868
10126,1201.29,Loam,19.2,1561680.302,77374219
10127,59056.36,Sand,75.43,76773273.56,77261691
10128,54648.63,Silt,80.69,71043213.46,143992751
10129,51301.51,Silt,85.7,66691962.98,102402832
10130,3279.36,Clay,12.03,4263174.232,74333045
10131,37871.42,Sand,82.75,49232852.5,107011575
10132,29530.83,Silt,7.29,38390075.49,125273069
10133,36751.52,Clay,66.2,47776980.67,76946698
10134,15456.1,Sand,89.5,20092923.64,135187027
10135,57899.13,Clay,31.56,75268873.49,109514697
10136,20401.09,Loam,93,26521416.22,73735656
10137,58608.38,Sand,59.85,76190890.69,144432783
10138,34983.75,Sand,5.12,45478876.53,150567510
10139,27784.04,Clay,39.57,36119250.58,110720702
10140,7040.96,Sand,98.19,9153244.952,134920942
10141,30953.56,Clay,29.65,40239633.78,158037806
10142,51943.85,Clay,9.72,67526999.52,149794219
10143,21085.53,Clay,16.6,27411191.89,108908174
10144,31141.6,Clay,21.94,40484084.77,156443720
10145,15970.2,Silt,5.87,20761265.13,74711666
10146,45503.34,Loam,19.86,59154346.05,93716927
10147,48215.42,Clay,26.93,62680040.23,139405145
10148,28356.91,Sand,72.08,36863988.29,101061131
10149,23723.55,Loam,20.13,30840616.98,104585957
10150,5858.63,Sand,95.18,7616214.318,109001013
10151,33778.94,Clay,28.5,43912624.01,111912662
10152,6126.76,Silt,13.73,7964791.217,90312854
10153,15654.54,Silt,95.31,20350899.44,135173638
10154,49669.5,Silt,11.57,64570343.5,78206106
10155,57924.95,Loam,41.42,75302431.04,116465589
10156,44483.58,Silt,29.04,57828656.89,89436386
10157,54798.46,Silt,58.42,71237991.64,75622487
10158,22413.58,Loam,51.16,29137656.25,113180185
10159,58155.82,Silt,30.65,75602567.98,153259038
10160,48578.1,Sand,86.09,63151524.63,134799785
10161,25492.98,Loam,56.49,33140873.72,147206807
10162,52431.56,Sand,53.24,68161024.72,158228517
10163,48358.95,Silt,32.56,62866632.97,77102071
10164,39234.85,Loam,48.75,51005307.43,107860122
10165,35741.15,Clay,46.66,46463501.41,148447772
10166,43616.38,Loam,58.99,56701288.48,114856407
10167,39664.62,Silt,43.05,51564011.2,128754444
10168,42122.66,Clay,52.09,54759454.1,137976706
10169,6842.9,Clay,10.38,8895767.303,129703004
10170,20706.92,Clay,28.65,26918994.15,92338212
10171,11368.16,Loam,9.93,14778604.71,86072277
10172,9697.86,Clay,15.37,12607215.38,80187243
10173,4057.25,Clay,14.09,5274426.539,133205869
10174,26128.47,Clay,25.85,33967013.93,139788413
10175,20130.47,Sand,65.94,26169605.82,95596620
10176,43808.51,Silt,98.28,56951066.09,103409816
10177,9550.81,Clay,8.26,12416055.21,133588722
10178,54402.83,Loam,78.56,70723681.2,81231676
10179,55901.75,Loam,90.59,72672281.07,156886792
10180,19492.32,Loam,18.73,25340009.56,107712875
10181,7687.59,Clay,6.03,9993862.513,135826717
10182,9686.23,Clay,57.48,12592094.35,119369709
10183,22985.48,Clay,87.52,29881130.37,73508530
10184,33135.13,Sand,56.99,43075674.73,77505588
10185,12166.5,Loam,31.35,15816445.85,87530250
10186,27528.71,Sand,63.79,35787326.34,102849390
10187,15091.75,Loam,74.27,19619277.68,131954451
10188,20489.46,Sand,52.35,26636303.27,134251556
10189,30193.25,Silt,9.35,39251228.69,94398910
10190,46979.62,Silt,97.74,61073505.78,93212466
10191,6122.55,Silt,47.29,7959310.294,78115215
10192,60199.79,Loam,17.24,78259728.38,85800226
10193,7931.47,Loam,48.27,10310912.19,130123606
10194,55371.53,Sand,9.87,71982987.68,135110777
10195,41655.54,Sand,38.04,54152195.77,75840331
10196,11621.79,Sand,25.85,15108324.04,118137058
10197,5185.33,Loam,69.56,6740933.194,111633444
10198,29496.73,Loam,32.29,38345754.72,140475344
10199,55044.35,Clay,16.39,71557652.21,145517775
10200,18079.92,Clay,95.74,23503901.3,140524699
10201,6203.63,Sand,15.42,8064723.73,116683772
10202,17435.04,Loam,35.57,22665547.36,128065683
10203,42305.38,Silt,13.62,54996988.37,109640670
10204,49611.54,Clay,85.94,64494999.1,123037218
10205,29540.63,Sand,68.7,38402813.4,77617870
10206,29417.14,Silt,98.36,38242281.49,117740859
10207,30874.95,Clay,44.47,40137432.77,112315720
10208,29087.57,Silt,97.13,37813839.25,116986766
10209,57648.66,Silt,75.89,74943259.29,81506232
10210,9939.38,Clay,94.1,12921199.49,118783045
10211,50949,Loam,78.55,66233698.26,126851367
10212,46428.1,Silt,90.83,60356529.71,73935853
10213,51481.31,Sand,80.22,66925699.76,105494811
10214,48027.59,Loam,93.15,62435870.41,129000612
10215,45524.1,Loam,14.24,59181324.07,106103859
10216,44665.48,Sand,43.88,58065129.9,157666398
10217,7711.57,Loam,70.28,10025039.63,136408005
10218,33874.62,Silt,22.15,44037001.53,93349003
10219,49754.06,Sand,93.98,64680273.64,135226661
10220,3267.31,Sand,53.1,4247507.511,143561464
10221,10245.96,Silt,6.58,13319743.8,74029621
10222,42957.26,Loam,83.26,55844444.46,153815154
10223,28114.75,Silt,67.66,36549169.32,98818711
10224,32471.47,Clay,39.45,42212913.23,139175363
10225,41677.28,Clay,44.09,54180469.58,81706673
10226,53404.89,Loam,84.98,69426361.21,125032757
10227,35320.93,Sand,61.98,45917204.33,134922547
10228,45683.49,Loam,6.16,59388535.49,153581460
10229,8564.04,Sand,98.63,11133253.46,104629503
10230,59731.34,Loam,12.77,77650746.34,145379967
10231,17438.41,Loam,25.51,22669932.49,127548847
10232,41192.72,Clay,90.86,53550537.45,95881803
10233,3800,Clay,10.24,4939999.496,97431577
10234,54083.59,Sand,24.54,70308661.92,98298164
10235,14440.79,Loam,25.13,18773022.54,117751303
10236,9379.71,Clay,35.72,12193625.94,147283940
10237,34146.15,Loam,38.04,44389992.63,79103117
10238,31857.69,Silt,90.03,41414995.71,131621810
10239,58141.85,Loam,79.75,75584406.09,86611750
10240,7686.74,Silt,52.82,9992756.763,127467386
10241,4798.12,Sand,12.17,6237557.683,156838478
10242,43183.17,Loam,57.9,56138123.52,118849884
10243,40329.17,Clay,13.54,52427924.72,151008683
10244,16780.25,Sand,95,21814319.98,136300183
10245,54413.81,Loam,39.42,70737959.04,133967664
10246,55327.84,Clay,88.21,71926196.97,110697009
10247,57728.72,Loam,86.24,75047335.42,101169521
10248,29940.12,Loam,24.59,38922158.97,150130752
10249,20399.21,Silt,21.2,26518978.85,125196711
10250,45798.34,Loam,66.44,59537839.92,133473662
10251,57466.74,Loam,28.06,74706757.71,74082794
10252,52374.15,Loam,86.6,68086401,106762388
10253,36520.73,Loam,87.82,47476950.3,122818254
10254,18640.27,Loam,78.05,24232355.47,136647758
10255,20850.31,Loam,17.69,27105400.68,80971543
10256,28311.28,Silt,23.45,36804670.18,113036365
10257,11897.93,Clay,69.77,15467312.79,100195915
10258,8499.86,Clay,88.05,11049818.01,103834397
10259,55226.86,Silt,56.35,71794920.25,131001382
10260,16690.43,Clay,22.4,21697563.24,84343209
10261,52190.62,Clay,7.55,67847800.75,132859902
10262,56559.01,Silt,12.9,73526717,71774557
10263,25338.38,Silt,7.29,32939895.94,94846267
10264,26945.69,Loam,12.53,35029399.15,157783200
10265,13216.89,Silt,6.22,17181961.83,144658307
10266,29488.34,Clay,7.74,38334840.87,102925060
10267,51173.74,Sand,70.44,66525863.21,125928899
10268,48723.47,Silt,29.42,63340510.06,155276230
10269,15410.85,Loam,66.92,20034107.37,139903734
10270,36325.01,Loam,14.17,47222510.93,158152480
10271,34081.29,Loam,17.4,44305676.13,141330357
10272,56024.9,Silt,93.63,72832374.14,150664396
10273,55041.71,Loam,59.6,71554228.68,107653976
10274,14480.72,Clay,37.01,18824933.76,78896295
10275,28564.22,Silt,35.64,37133488.96,76023730
10276,35983.49,Sand,48.94,46778536.28,141468824
10277,19926.3,Loam,40.47,25904183.52,75258931
10278,16822.9,Loam,54.36,21869768.71,81948180
10279,43803.75,Loam,91.56,56944875.14,79031964
10280,51025.64,Sand,58.84,66333328.77,91664015
10281,55576.73,Loam,18.09,72249752.18,99145722
10282,4228.82,Sand,38.41,5497461.787,76027154
10283,42220.94,Sand,25.41,54887226.61,120793850
10284,47712.69,Sand,88.57,62026493.62,85020525
10285,14245.22,Loam,80.74,18518787.49,72310386
10286,53259.64,Silt,88.65,69237533.77,151425390
10287,29469.9,Silt,31.25,38310868.79,86512507
10288,44052.45,Clay,41.64,57268182.27,131194682
10289,26836.63,Sand,77.09,34887625,138015908
10290,52931.21,Sand,42.56,68810570.57,78373822
10291,56239.12,Silt,90.52,73110862.23,77978464
10292,29741.24,Clay,36.27,38663607.58,105622197
10293,48382.59,Loam,74.77,62897363.18,124607876
10294,14117.29,Clay,81.25,18352479.09,80691176
10295,57891.96,Clay,84.27,75259544.23,98618614
10296,52969.74,Clay,65.08,68860662.67,90736966
10297,22019.46,Silt,32.91,28625303.45,74407697
10298,6559.36,Clay,54.73,8527163.126,91558550
10299,4442.35,Clay,41.5,5775051.793,90217215
10300,7912.13,Clay,14.14,10285772.39,98378801
10301,43428.48,Silt,16.9,56457023.94,146191008
10302,14100.49,Sand,18.76,18330634.01,87140654
10303,49784.62,Silt,26.03,64720007.38,91698948
10304,52143.59,Silt,5.91,67786670.83,115197291
10305,50377.78,Loam,44.45,65491119.99,140984578
10306,15042.18,Silt,84.81,19554831.93,73648658
10307,41960.77,Clay,97.35,54549004.3,139340916
10308,53468.03,Loam,70.81,69508434.31,117701102
10309,15412.21,Sand,16.16,20035871.82,88166606
10310,10399.34,Silt,91.44,13519144.44,94334039
10311,32079.08,Clay,79.25,41702798.95,108039764
10312,27285.53,Clay,44.65,35471186.35,80147088
10313,16777.8,Sand,18.5,21811145.1,143566889
10314,57180.48,Loam,20.57,74334621.8,102253756
10315,12418.74,Silt,31.32,16144367.57,101909243
10316,2630.51,Silt,38.39,3419668.479,78915775
10317,37188.49,Sand,73.46,48345036.05,94714659
10318,37551.47,Loam,29.98,48816916.45,103520904
10319,47213.81,Silt,54.24,61377951.28,107542861
10320,30538.01,Loam,56.85,39699410.87,122371566
10321,14024.58,Loam,77.03,18231949.1,79690824
10322,52893.68,Sand,9.31,68761777.65,155643973
10323,30574.14,Sand,32.65,39746386.18,104217628
10324,20814.78,Loam,11.49,27059211.76,93213016
10325,50586.35,Sand,81.3,65762257.22,138741918
10326,2960.45,Clay,70.57,3848587.598,101228161
10327,42712.7,Clay,49.22,55526507.79,128266304
10328,20243.55,Sand,66.41,26316612.69,142007156
10329,25452.65,Loam,20.12,33088447.95,121437319
10330,34365.34,Silt,10.75,44674937.71,145840801
10331,28947.96,Sand,48.33,37632348.1,110722925
10332,6704.81,Clay,96.35,8716253.08,106716806
10333,24272.13,Sand,5.69,31553769.29,76774194
10334,49002.53,Clay,64.15,63703290.28,100214648
10335,9274.17,Sand,91.14,12056426.38,158149989
10336,32377.58,Silt,73.63,42090847.54,148337829
10337,46301.97,Silt,26.46,60192558.92,78790868
10338,10314.59,Loam,16.68,13408966.23,113410258
10339,34977.82,Silt,53.36,45471163.78,128708658
10340,37411.16,Clay,95.45,48634511.51,78954339
10341,23650.1,Clay,66.29,30745130.05,119246756
10342,55733.21,Silt,90.05,72453176,110276492
10343,17453.48,Loam,36.63,22689529.71,91454419
10344,1235.86,Sand,45.69,1606614.639,101278176
10345,21621.55,Clay,97.17,28108021.45,134772739
10346,30710.35,Loam,43.41,39923456.14,123785624
10347,22840.56,Silt,76.06,29692725.79,100814536
10348,36061.46,Sand,88.52,46879894.09,139830787
10349,18558.41,Sand,11.62,24125936.77,93172234
10350,49367.56,Sand,50.82,64177831.62,100647416
10351,54140.86,Silt,13.72,70383112.48,118378625
10352,43095.26,Silt,97.74,56023842.33,157094468
10353,42865.34,Silt,22.24,55724937.72,101998162
10354,32950.21,Clay,41.09,42835276.66,90868645
10355,32006.76,Silt,27.7,41608787.29,107993131
10356,60017.98,Silt,71.81,78023368.7,148607521
10357,34385.04,Sand,72.65,44700551.36,129350465
10358,52162.25,Loam,36.98,67810926.39,83670397
10359,34017.89,Clay,78.77,44223258.49,146953521
10360,8189.72,Clay,47.29,10646635.92,152387918
10361,47392.21,Clay,46.75,61609874.08,99763895
10362,11564.57,Loam,90.31,15033934.75,74659143
10363,38788,Clay,82.19,50424400.43,147839844
10364,23736.92,Loam,61.33,30857993.06,157676858
10365,43743.63,Clay,74.88,56866721.84,80649557
10366,49124.75,Loam,71.27,63862174.59,96116939
10367,56955.08,Sand,53.19,74041606.47,88355162
10368,38993.64,Sand,79.19,50691732.6,128208225
10369,42210.43,Loam,95.67,54873561.58,103259333
10370,53496.14,Silt,98.62,69544984.45,93849551
10371,18331.33,Loam,76.52,23830727.64,153402560
10372,54683.17,Clay,60.12,71088125.88,87381014
10373,41469.95,Loam,59.69,53910929.4,157326023
10374,7546.61,Clay,31.02,9810587.775,111593405
10375,49322.13,Clay,84.3,64118774.91,144805609
10376,7314.93,Loam,76.66,9509413.547,72412129
10377,56363.9,Loam,99.07,73273069.95,125997006
10378,55405.85,Sand,13.28,72027604.19,140426832
10379,11824.57,Silt,5.38,15371937.82,90845880
10380,46259.5,Sand,18.61,60137351.14,150958743
10381,3445.66,Sand,35.83,4479361.039,132097747
10382,16980.02,Silt,78.95,22074027.55,76208630
10383,15562.42,Loam,48.82,20231140.41,147459114
10384,17049.8,Loam,17.15,22164741.18,155173492
10385,48122.48,Sand,63.69,62559226.87,125758055
10386,37857.2,Silt,15.73,49214364.89,105459071
10387,9304.36,Loam,81.21,12095673.26,113614727
10388,34753.43,Silt,44.04,45179462.73,138730222
10389,41231.67,Silt,60.62,53601165.38,80238452
